"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Timepoint","DEG_Test","SYMBOL"
"Ino80d",0.22289334697336,7.94527876350558,1.66355691193357,0.0976611603709149,0.301493208198085,-4.49309216313258,"P30","MUT cells from HET vs WT cells from WT","Ino80d"
"Nedd4l",-0.222821971069486,8.77587255305935,-1.63719168189273,0.103056502920031,0.308951370835138,-4.48414631945519,"P30","MUT cells from HET vs WT cells from WT","Nedd4l"
"Rgs11",-0.222574522943191,8.31907709016733,-1.57355775285096,0.117063388710377,0.331297329541688,-4.57553732722239,"P30","MUT cells from HET vs WT cells from WT","Rgs11"
"Limd2",-0.222553049295407,7.42012055878424,-2.55840525540084,0.0112044860074737,0.0958915618938273,-3.01740302442855,"P30","MUT cells from HET vs WT cells from WT","Limd2"
"A630089N07Rik",-0.22246724345285,7.58282810637795,-2.17882892340478,0.0304338322667572,0.162133053650841,-3.75224114595705,"P30","MUT cells from HET vs WT cells from WT","A630089N07Rik"
"Suds3",-0.222373938266877,7.97828757273877,-1.62696058861033,0.10521341211013,0.311861854127542,-4.55589877555592,"P30","MUT cells from HET vs WT cells from WT","Suds3"
"Map2k6",-0.222206132231004,7.59381307535871,-2.16775794362739,0.0312779362612393,0.16382746112843,-3.77436863385338,"P30","MUT cells from HET vs WT cells from WT","Map2k6"
"Iglon5",-0.222200465953205,7.7389996717613,-1.94670797309402,0.0528753432759114,0.217614631970066,-4.11307723893164,"P30","MUT cells from HET vs WT cells from WT","Iglon5"
"Taf1c",-0.222187888432661,7.70125225150966,-1.77923207001327,0.0766176193264862,0.265808285801957,-4.41259345847871,"P30","MUT cells from HET vs WT cells from WT","Taf1c"
"Tomm34",-0.222171889870808,7.62957927937593,-2.04995291916434,0.0415852904173547,0.193193493978427,-3.9732416614572,"P30","MUT cells from HET vs WT cells from WT","Tomm34"
"Inha",-0.222149295843924,7.65355993141647,-2.22967203291182,0.0268056329291065,0.152643752032235,-3.61828475237112,"P30","MUT cells from HET vs WT cells from WT","Inha"
"Bcas2",-0.222121583574722,8.06985187421388,-1.38766192504312,0.16667972704726,0.401775170042353,-4.84874884522747,"P30","MUT cells from HET vs WT cells from WT","Bcas2"
"Rnf5",-0.222115191797957,7.47653563674926,-2.31582233043077,0.0215125480984623,0.133758897986383,-3.5335814784003,"P30","MUT cells from HET vs WT cells from WT","Rnf5"
"Gpn1",-0.222074855910384,7.58555673436426,-2.0816168554621,0.0385638958319848,0.185200397438643,-3.94625202344698,"P30","MUT cells from HET vs WT cells from WT","Gpn1"
"Polr3k",-0.222032336175647,7.50964099726037,-2.18220746987723,0.0301801917864241,0.161941684036661,-3.79082703152424,"P30","MUT cells from HET vs WT cells from WT","Polr3k"
"Dab1",-0.22202287368385,8.64226844672812,-1.50552526880661,0.133660079428644,0.356252965432416,-4.65969240996757,"P30","MUT cells from HET vs WT cells from WT","Dab1"
"Kcnmb2",-0.22199891894306,7.25451341839589,-3.73728398642064,0.000238553955586,0.0164067310833299,0.301266683348856,"P30","MUT cells from HET vs WT cells from WT","Kcnmb2"
"Rwdd1",-0.221955857224046,7.50751438329899,-2.36989085109529,0.0186798587331452,0.124937149550003,-3.39652341739829,"P30","MUT cells from HET vs WT cells from WT","Rwdd1"
"Gpatch2",-0.221931514645195,7.475588697912,-2.24315058731569,0.0259092715217449,0.14923660920232,-3.68353870925076,"P30","MUT cells from HET vs WT cells from WT","Gpatch2"
"Cfap97",-0.221928504605409,7.5574575492469,-1.88246794474286,0.0611261295229917,0.234526432749532,-4.31062141380264,"P30","MUT cells from HET vs WT cells from WT","Cfap97"
"Zfp235",-0.221860483831779,7.5929925661413,-1.83135552987931,0.0684344179094819,0.251048646474765,-4.38686000993834,"P30","MUT cells from HET vs WT cells from WT","Zfp235"
"Car4",-0.221825918493068,7.55693108835203,-1.79656706097732,0.07381122455442,0.261428142879761,-4.46857530212932,"P30","MUT cells from HET vs WT cells from WT","Car4"
"Hmgn2",-0.221690177662042,7.68251477091323,-2.01398383407808,0.0452601111972414,0.201630305576797,-4.02327275354672,"P30","MUT cells from HET vs WT cells from WT","Hmgn2"
"Gm14399",-0.221659348640643,7.5123902875665,-2.10023853721794,0.0368762781994727,0.180341099654066,-3.94046953598963,"P30","MUT cells from HET vs WT cells from WT","Gm14399"
"Mobp",-0.2216579713802,7.43880961489163,-1.67214475476583,0.0959536579192165,0.298924896155635,-4.74673645799073,"P30","MUT cells from HET vs WT cells from WT","Mobp"
"Cnot3",-0.221644747052752,7.78852508712338,-1.82873412461966,0.0688279524702898,0.251722920107245,-4.30712745901606,"P30","MUT cells from HET vs WT cells from WT","Cnot3"
"Cog3",-0.221538373596251,7.70207017109097,-1.79675946990389,0.0737805564881783,0.261428142879761,-4.39218086725243,"P30","MUT cells from HET vs WT cells from WT","Cog3"
"Dnm2",-0.221481698437883,7.76848882097144,-1.79536338313162,0.0740033170923925,0.261562922093777,-4.36854350936097,"P30","MUT cells from HET vs WT cells from WT","Dnm2"
"Drosha",-0.221461936347902,7.74339757817426,-1.84510954964379,0.0664000247177886,0.246530195578502,-4.28663135324733,"P30","MUT cells from HET vs WT cells from WT","Drosha"
"Ptcd3",-0.221392766573642,8.07649929410737,-1.50578117114454,0.133594383656813,0.356252965432416,-4.69626641157237,"P30","MUT cells from HET vs WT cells from WT","Ptcd3"
"Sugp1",-0.22128742777695,8.04648111159415,-1.46079398532021,0.145535077882519,0.373714177769437,-4.76107913739074,"P30","MUT cells from HET vs WT cells from WT","Sugp1"
"Hexdc",-0.221187349627822,8.03715924383585,-1.54093451106577,0.124806512193374,0.343377916880745,-4.65837159705248,"P30","MUT cells from HET vs WT cells from WT","Hexdc"
"Slc9a7",-0.221154720833023,7.479819690134,-2.65628786757877,0.00849423843955505,0.081481768734991,-2.75181309108062,"P30","MUT cells from HET vs WT cells from WT","Slc9a7"
"Disp2",-0.22111753529817,8.2459167704489,-1.47014618550989,0.142987312898329,0.36963018633034,-4.7190646550011,"P30","MUT cells from HET vs WT cells from WT","Disp2"
"Thap3",-0.221104260950451,7.64025237428425,-1.95116149456501,0.0523398626433354,0.216598565637574,-4.17147101486008,"P30","MUT cells from HET vs WT cells from WT","Thap3"
"Fam114a2",-0.221044315013195,7.42684484125062,-2.46762434507447,0.0143839026276362,0.109521148451641,-3.2248604466178,"P30","MUT cells from HET vs WT cells from WT","Fam114a2"
"Trappc2l",-0.221015274712723,7.60817007599115,-2.0369523961338,0.0428830334376732,0.196533917437316,-4.01111569459924,"P30","MUT cells from HET vs WT cells from WT","Trappc2l"
"Eif3i",-0.220999984008416,7.47951346264693,-2.08166771110397,0.0385591984278895,0.185200397438643,-4.00546096213357,"P30","MUT cells from HET vs WT cells from WT","Eif3i"
"Ubp1",0.220987502701712,8.27869179027713,1.65215039862781,0.0999668076964224,0.304665818744758,-4.47476419008905,"P30","MUT cells from HET vs WT cells from WT","Ubp1"
"Fam13a",-0.220960476053548,7.61583640221053,-2.05729305133643,0.0408674806909401,0.191847279668532,-3.96558571984599,"P30","MUT cells from HET vs WT cells from WT","Fam13a"
"Cebpz",-0.220763753350029,8.08470219997455,-1.37266153824807,0.171290926834428,0.408563401541247,-4.86274977958809,"P30","MUT cells from HET vs WT cells from WT","Cebpz"
"Pcmt1",-0.220711629308832,8.13692914956326,-1.58007957788169,0.115561972232482,0.328161048558857,-4.58579540377834,"P30","MUT cells from HET vs WT cells from WT","Pcmt1"
"Gatm",-0.220711000994389,7.58715862734437,-1.56283284654626,0.119565903330282,0.335263044321753,-4.81762053179372,"P30","MUT cells from HET vs WT cells from WT","Gatm"
"Vmp1",-0.220651383162188,7.66028999964935,-1.58477482996141,0.114490528578047,0.325857658260595,-4.72490730772233,"P30","MUT cells from HET vs WT cells from WT","Vmp1"
"AC129186.1",-0.22046366464711,7.95934663224711,-1.63855917989085,0.10277091008603,0.308518107776247,-4.54220059165733,"P30","MUT cells from HET vs WT cells from WT","AC129186.1"
"Memo1",-0.22045877380231,7.58212971140082,-2.13064837264502,0.0342565110270456,0.172685002902107,-3.84824043305227,"P30","MUT cells from HET vs WT cells from WT","Memo1"
"Dpyd",-0.220428479869142,7.30144252674489,-3.25564831384193,0.00131473312924836,0.034343074877509,-1.21279827652527,"P30","MUT cells from HET vs WT cells from WT","Dpyd"
"Plekha7",-0.220425347964412,7.63401064633117,-1.84113922546077,0.066982069215849,0.248078067988285,-4.35482224187659,"P30","MUT cells from HET vs WT cells from WT","Plekha7"
"Ppargc1a",-0.220370519299414,7.60227142431545,-2.07121890833792,0.0395346701407277,0.18856129420464,-3.95270177395906,"P30","MUT cells from HET vs WT cells from WT","Ppargc1a"
"Tmem29",-0.220178029689321,7.75795954067918,-1.84728480308621,0.0660829182764274,0.245595645311354,-4.27484646533151,"P30","MUT cells from HET vs WT cells from WT","Tmem29"
"Pcgf5",-0.220173862187147,8.00650835379722,-1.62446743668148,0.105744445758613,0.31281864202164,-4.54924856574649,"P30","MUT cells from HET vs WT cells from WT","Pcgf5"
"Porcn",-0.220167231420117,7.84682905614572,-1.81242620513993,0.0713184179676424,0.25691733206473,-4.30469501417899,"P30","MUT cells from HET vs WT cells from WT","Porcn"
"Gabra5",-0.220098648534887,7.48687311055291,-2.30095513693551,0.0223546908207581,0.137178172185224,-3.55676460292753,"P30","MUT cells from HET vs WT cells from WT","Gabra5"
"Hnrnpul2",-0.220077787000831,7.95815315382198,-1.59687044141072,0.11176659094839,0.321663247670415,-4.59864043712009,"P30","MUT cells from HET vs WT cells from WT","Hnrnpul2"
"Haus3",-0.220064326729345,7.47247193780157,-2.25661154479043,0.0250402413459681,0.146820650077725,-3.65438074427525,"P30","MUT cells from HET vs WT cells from WT","Haus3"
"Fam120b",-0.220036622119295,8.27599875252701,-1.4007623458021,0.162729996382528,0.397071544981608,-4.80383339464626,"P30","MUT cells from HET vs WT cells from WT","Fam120b"
"Tnrc6c",-0.219970562148259,8.55929524877603,-1.56419730467181,0.119245201233182,0.334947908175927,-4.57951397478266,"P30","MUT cells from HET vs WT cells from WT","Tnrc6c"
"Nf2",-0.21993763275688,7.54761434985943,-2.38231209544175,0.0180775164083589,0.122545330093126,-3.34688176353964,"P30","MUT cells from HET vs WT cells from WT","Nf2"
"Usp14",0.219864362144925,8.23047897585807,1.70546572574907,0.0895550762475811,0.287826395583837,-4.39848773194303,"P30","MUT cells from HET vs WT cells from WT","Usp14"
"Tcf20",-0.219809085145205,7.79007059296487,-1.80373140518042,0.0726763576351633,0.259385762307259,-4.33558504886045,"P30","MUT cells from HET vs WT cells from WT","Tcf20"
"Sphkap",0.219724077319416,8.2096555194297,1.53850977902165,0.125397712277202,0.344122110673754,-4.64172434568363,"P30","MUT cells from HET vs WT cells from WT","Sphkap"
"Kif3c",-0.219711273964136,7.81124234577733,-1.74313564998036,0.0827427069637815,0.275696211888423,-4.42255756145357,"P30","MUT cells from HET vs WT cells from WT","Kif3c"
"Plxna2",0.219665054285429,8.52723006629083,1.60034172228665,0.11099443844378,0.320890960793682,-4.5413223095733,"P30","MUT cells from HET vs WT cells from WT","Plxna2"
"Eif1b",-0.219648942859088,7.71581224220213,-1.98979427003222,0.047883557653867,0.208473083128787,-4.05339924896971,"P30","MUT cells from HET vs WT cells from WT","Eif1b"
"Sobp",-0.219615160957397,7.85467723644228,-1.805156020252,0.0724524147078874,0.258864308720003,-4.32002009649975,"P30","MUT cells from HET vs WT cells from WT","Sobp"
"Far2",-0.21955724368748,7.66184811318486,-1.862609766158,0.0638842966670611,0.241608737294208,-4.29368657789024,"P30","MUT cells from HET vs WT cells from WT","Far2"
"Fbxo22",-0.219455221806895,7.53578372907496,-2.13375983927086,0.0339977219143738,0.171957501211355,-3.86038806798311,"P30","MUT cells from HET vs WT cells from WT","Fbxo22"
"Prrg3",-0.219387139860991,7.62170962248692,-2.03035894807103,0.0435542795773426,0.198144272504797,-4.02299860884755,"P30","MUT cells from HET vs WT cells from WT","Prrg3"
"Sh3glb1",-0.219335849810685,8.12593617060926,-1.44555007177835,0.149762722524527,0.379016934130731,-4.76691941520234,"P30","MUT cells from HET vs WT cells from WT","Sh3glb1"
"Hpgds",-0.219185094465387,7.25125602509436,-3.67079041327782,0.000305207074786112,0.0182011744718939,0.0771223986779299,"P30","MUT cells from HET vs WT cells from WT","Hpgds"
"Nat10",-0.218929280682526,7.53068025851573,-1.97357526300006,0.0497137244583073,0.211602268923958,-4.17432633763299,"P30","MUT cells from HET vs WT cells from WT","Nat10"
"Klhl29",-0.218907803626153,7.93201530736009,-1.50796569613776,0.133034591581085,0.35546880731609,-4.7243832704292,"P30","MUT cells from HET vs WT cells from WT","Klhl29"
"Cntrob",-0.218840142885852,7.78356056573758,-1.77935148801984,0.0765979909676895,0.265808285801957,-4.37704950619281,"P30","MUT cells from HET vs WT cells from WT","Cntrob"
"Phf8",-0.21881479516478,7.56378399981798,-2.00796976332257,0.0459006923680475,0.202954738577702,-4.09253664983341,"P30","MUT cells from HET vs WT cells from WT","Phf8"
"Blcap",-0.218811866897068,7.73098006206599,-1.94769973551944,0.0527556988230352,0.217493268023533,-4.11738062010703,"P30","MUT cells from HET vs WT cells from WT","Blcap"
"Robo2",-0.218807129356186,8.14798367741079,-1.54772049395975,0.12316357894197,0.340981069455635,-4.62977535077563,"P30","MUT cells from HET vs WT cells from WT","Robo2"
"Dtna",-0.218806112088101,8.27386698839078,-1.46729177377047,0.143761242597321,0.370677668906332,-4.72036787584707,"P30","MUT cells from HET vs WT cells from WT","Dtna"
"Tdrkh",-0.218720266976869,7.43514680805363,-2.58524261042657,0.0103933857990953,0.0917120046692919,-2.94153140208465,"P30","MUT cells from HET vs WT cells from WT","Tdrkh"
"Igfbpl1",-0.21871335864421,7.25175824440555,-3.5753862972324,0.000432050877546766,0.0212136394808368,-0.236817308527555,"P30","MUT cells from HET vs WT cells from WT","Igfbpl1"
"Epdr1",-0.218689509493798,7.60620798293657,-1.94570164251901,0.0529969785199274,0.21799578623394,-4.18429666818643,"P30","MUT cells from HET vs WT cells from WT","Epdr1"
"Arsb",-0.218661705772663,7.95853409962703,-1.57543613697317,0.116629385148856,0.33044259217392,-4.62750727639249,"P30","MUT cells from HET vs WT cells from WT","Arsb"
"Bhlhe40",-0.218539723317617,7.6648128479133,-1.61878527776631,0.106962728607758,0.314810758061469,-4.67236782550347,"P30","MUT cells from HET vs WT cells from WT","Bhlhe40"
"Nacc2",-0.218480491661506,7.28915585507684,-2.71691590360457,0.00712722362495706,0.0744542095230215,-2.70512061197394,"P30","MUT cells from HET vs WT cells from WT","Nacc2"
"Unc50",-0.218479696000307,7.51125588101114,-2.19493590414112,0.0292409779017535,0.159382427445624,-3.76164719598111,"P30","MUT cells from HET vs WT cells from WT","Unc50"
"Rnf180",-0.218467765038774,7.3511740549007,-2.67915428634051,0.00795310853370746,0.0790156060802602,-2.76209647640365,"P30","MUT cells from HET vs WT cells from WT","Rnf180"
"Rcor3",-0.218383818116924,7.87159878578904,-1.77847705713991,0.0767418140085256,0.26611623500371,-4.35539870675275,"P30","MUT cells from HET vs WT cells from WT","Rcor3"
"Igsf3",-0.218375681406181,7.30349251329052,-3.0491909439918,0.00258334440664453,0.0466071048718073,-1.81034358617058,"P30","MUT cells from HET vs WT cells from WT","Igsf3"
"Ulk2",-0.21814480200502,7.95996799734135,-1.73551923046916,0.0840848789865368,0.278220936593779,-4.39832448963067,"P30","MUT cells from HET vs WT cells from WT","Ulk2"
"Xylt1",-0.218096526611577,7.99147656704266,-1.51901449254906,0.130231266593509,0.351100877022198,-4.69907124662091,"P30","MUT cells from HET vs WT cells from WT","Xylt1"
"Tmem132a",-0.218046497843106,8.40843989538031,-1.41490184665238,0.158547200713764,0.39246342170447,-4.77704904581526,"P30","MUT cells from HET vs WT cells from WT","Tmem132a"
"Brk1",-0.217915113186615,7.80001461437725,-1.84433558280139,0.0665131569068212,0.246828222098386,-4.27464878228585,"P30","MUT cells from HET vs WT cells from WT","Brk1"
"Uri1",-0.217908762531926,7.87564889695433,-1.76411655060477,0.0791356534460912,0.270053563395543,-4.37222085216872,"P30","MUT cells from HET vs WT cells from WT","Uri1"
"Ap2a1",-0.217868103150984,8.07829038030245,-1.5285177307393,0.127857200150422,0.348199938480717,-4.66638786533041,"P30","MUT cells from HET vs WT cells from WT","Ap2a1"
"Mbd4",-0.217835341618429,7.55785114588345,-2.12553543293684,0.0346854498545316,0.174029668575409,-3.87587912472214,"P30","MUT cells from HET vs WT cells from WT","Mbd4"
"Kantr",-0.217795914889789,7.64998780923861,-1.89897769477855,0.0589093113613432,0.230220496251943,-4.24174284264803,"P30","MUT cells from HET vs WT cells from WT","Kantr"
"Spg7",0.217791217706616,7.69905135250663,1.67557925961756,0.0952775540880459,0.297806786831175,-4.55560154376735,"P30","MUT cells from HET vs WT cells from WT","Spg7"
"Cd47",-0.217762039798075,8.5203951929126,-1.55478399816704,0.121471570043871,0.338417270993886,-4.59202511965974,"P30","MUT cells from HET vs WT cells from WT","Cd47"
"St8sia2",-0.217751672464047,7.27710056891493,-3.61862246004915,0.000369411323195673,0.0199647546860191,-0.0857048524832837,"P30","MUT cells from HET vs WT cells from WT","St8sia2"
"Nap1l2",-0.21771753058953,7.50398365601805,-2.32022280383702,0.0212686805073792,0.13290271155651,-3.49973669660785,"P30","MUT cells from HET vs WT cells from WT","Nap1l2"
"Brpf1",-0.217698842644975,7.58366729930975,-2.27967802233732,0.0236100880480547,0.141528628355099,-3.55634014057308,"P30","MUT cells from HET vs WT cells from WT","Brpf1"
"Vezf1",-0.217613328893075,7.57526596463876,-1.8614813690163,0.0640440824343596,0.241847714009289,-4.34109398073655,"P30","MUT cells from HET vs WT cells from WT","Vezf1"
"Brwd3",-0.217539830072535,7.68077991403357,-1.75810293075763,0.0801561055200034,0.270707063201774,-4.46603985497083,"P30","MUT cells from HET vs WT cells from WT","Brwd3"
"Rps8",-0.217535787550617,8.34373000032547,-1.34939324193257,0.178633090923345,0.418239758704877,-4.86190080058208,"P30","MUT cells from HET vs WT cells from WT","Rps8"
