,gene,Astro_F_E18_WB,Astro_F_P60_CORT,Astro_F_P150_CORT,Astro_M_E18_WB,Astro_M_P60_CORT,Astro_M_P120_CORT,Endo_M_P60_CORT,L2_3_IT_F_E18_WB,L2_3_IT_F_P30_CORT,L2_3_IT_F_P60_CORT,L2_3_IT_F_P150_CORT,L2_3_IT_M_E18_WB,L2_3_IT_M_P30_CORT,L2_3_IT_M_P60_CORT,L2_3_IT_M_P120_CORT,L4_F_E18_WB,L4_F_P30_CORT,L4_F_P60_CORT,L4_F_P150_CORT,L4_M_E18_WB,L4_M_P30_CORT,L4_M_P60_CORT,L4_M_P120_CORT,L5_F_E18_WB,L5_F_P30_CORT,L5_F_P60_CORT,L5_F_P150_CORT,L5_M_E18_WB,L5_M_P30_CORT,L5_M_P60_CORT,L5_M_P120_CORT,L6_F_E18_WB,L6_F_P30_CORT,L6_F_P60_CORT,L6_M_E18_WB,L6_M_P30_CORT,L6_M_P60_CORT,L6_M_P120_CORT,Lamp5_F_E18_WB,Lamp5_F_P30_CORT,Lamp5_F_P60_CORT,Lamp5_M_E18_WB,Lamp5_M_P30_CORT,Lamp5_M_P60_CORT,Lamp5_M_P120_CORT,Non_neuronal_F_E18_WB,Non_neuronal_F_P30_CORT,Non_neuronal_F_P60_CORT,Non_neuronal_F_P150_CORT,Non_neuronal_M_E18_WB,Non_neuronal_M_P30_CORT,Non_neuronal_M_P60_CORT,Non_neuronal_M_P120_CORT,Oligo_F_P30_CORT,Oligo_F_P60_CORT,Oligo_F_P150_CORT,Oligo_M_E18_WB,Oligo_M_P30_CORT,Oligo_M_P60_CORT,Oligo_M_P120_CORT,Pvalb_F_P30_CORT,Pvalb_F_P60_CORT,Pvalb_F_P150_CORT,Pvalb_M_E18_WB,Pvalb_M_P30_CORT,Pvalb_M_P60_CORT,Pvalb_M_P120_CORT,Sncg_F_P30_CORT,Sncg_F_P60_CORT,Sncg_M_P60_CORT,Sncg_M_P120_CORT,Sst_F_E18_WB,Sst_F_P30_CORT,Sst_F_P60_CORT,Sst_F_P150_CORT,Sst_M_E18_WB,Sst_M_P30_CORT,Sst_M_P60_CORT,Sst_M_P120_CORT,Vip_F_P30_CORT,Vip_F_P60_CORT,Vip_F_P150_CORT,Vip_M_E18_WB,Vip_M_P30_CORT,Vip_M_P60_CORT,Vip_M_P120_CORT
202,Ncam1,-0.420985796637871,0.385042063674141,-0.0433349159287664,0.382528094290897,0.46989504033101,0.939214658551684,-0.105122934069599,0.0958839002679546,-0.341553601150634,0.185089236207474,-0.0838887823404872,0.385016607619459,0.161921596115771,-0.0204048621611208,0.289014729668561,-0.185535170352176,-0.302119285763313,0.463321464138666,-0.134040764595502,0.514919139282711,-0.0170446656720067,-0.143705178298403,-0.0191364503112508,-0.145100025879181,-0.254543671922221,0.296598426480631,-0.160833091506188,0.182464347594194,-0.0219214855980199,-0.0873820921627195,0.14827772675632,-0.0319669116772689,-0.606067375977995,0.378351178968303,0.0117733499972137,0.0261152027862823,-0.0299445524209039,0.267423511859949,-0.0357766431222117,-0.0034790446018376,0.493903247033596,0.68122332518434,-0.405970826661604,-0.176870149958494,0.189780523487848,-0.152637727202335,-0.0347957376869389,-0.217924309353436,0.329538253739643,0.679873901437501,0.0114557366518173,0.158595554318644,0.324536736533619,-0.439749535015531,0.752014019303263,-0.98583800537217,0.317457694104722,0.0342464437082979,-0.305295611668195,0.716496752968301,-0.293211378972506,0.311374706307652,-0.113381019738494,0.208722362344558,0.0780521626227451,-0.309249881052928,0.32618634722228,-1.43937465477314,-0.627308337359251,-0.281423534868738,0.714510310233193,0.31413663437735,-0.647543426944749,0.211659437638797,0.0506571569132999,0.27572250685072,0.0036823559849823,0.155953514017441,0.446053541822079,-0.472031329136142,0.283543449994364,-0.127555233247847,0.203155049974846,0.0973704341111379,-0.16364365377099,0.847367948124004
203,Rpl37a,-0.28730949777614,0.0115118701363185,0.99291162254585,-0.576863548103188,-0.284204991909148,-0.202213817172066,0.183716078043076,-0.268022171036203,-0.408725894188402,-0.0646123144880092,0.142358650789482,-0.297565804554896,0.0669063751963448,-0.0254891024908421,-0.221954912299205,0.0204623188392641,-0.395767542233875,-0.194297572821193,0.54637492607596,-0.551225106202386,-0.119128061654265,-0.043734253419569,-0.429181159384476,-0.124572210311951,-0.194233250607609,0.150144325771573,0.104704444608619,-0.427069976959181,0.0577918608515758,-0.130957891316812,-0.348288094038945,-0.264999058174404,-0.246446800130922,0.0921496286516319,-0.396623769648603,0.0505351471919244,-0.023756828357805,-0.302765376030932,0.0280060058639771,-0.0963531919780861,0.387129495560788,-0.614713121557614,0.0677721850910007,-0.100802031364459,-0.314801329247653,-0.102453972435871,-0.0218833799375181,0.342288522351873,0.514792341302984,-0.499819316277421,0.443755959492841,-0.167628484901921,-0.206244873426542,-0.344391100150719,-0.264519775265773,-0.190408073410035,-0.505809688842061,-0.173353252167582,-0.127276283306826,-0.196531931853175,-0.366830561899504,0.0273548573232751,-0.164071873961597,-0.385788684861753,0.0186517962810634,-0.176748226905191,-0.247600440958082,-0.224446525922659,0.670396724355937,-0.12156775482991,-0.435346809352115,-0.465338116526945,-0.271817743218129,-0.0588420874151845,0.184090602886533,-0.301478490129224,0.13190537753018,-0.0463322263692348,-0.209390677395443,-0.316493039595429,0.0900971581660295,0.502203150236025,-0.375829236998131,-0.0019898891359687,-0.293987470305841,-0.265124358406647
204,Atp1b1,-0.0194521822916361,-2.23015692037265,2.23186886466294,0.378914372923661,-0.279939685568139,-0.762456388321552,-0.0854937186771654,0.243294223973527,-0.518840793721726,0.256965630712866,-0.483846725672453,0.302496890304347,-0.0584715982262614,-0.111273810818897,-0.730760507007448,0.0030065828212164,-0.434492986655876,-0.107857022630489,-0.268755868224269,0.403552201618588,-0.0761917363298317,0.0036573715231995,-0.812354549774975,-0.137511669421088,-0.337256742665944,0.288562507923039,-0.364544952465062,0.312173942880129,-0.242097552269753,-0.111605718188313,-0.697086102266347,-0.104357205304931,-0.375927336314486,0.176696704619119,0.23105349464715,-0.0332845815119989,-0.279929871499055,-0.549095914565187,-0.176937622062415,-0.674010622979161,0.592115470260643,0.430973683559646,0.0143424849587885,-0.0002510354957037,-1.13807430573409,-0.346156326836888,-0.368311014914598,-1.37470593946203,0.280701457215363,0.438027686937724,0.287499022060068,-0.20019586648145,-0.594800987240829,0.0654923238074961,-0.0156419160774119,-0.620634801047736,0.183082731141453,0.123291481986294,-0.701552614174466,-0.497136600707887,-0.891989520399448,0.185796825546225,0.392072626712395,0.408570491580111,0.147120341595211,0.0740737131008835,-0.32661771780664,-0.67376766000646,0.184676785210993,-0.476561931820432,-0.888610584134193,-0.122810593927384,-0.369929052143625,-0.096396045749966,-0.55989110243229,0.307245390997261,-0.171817530452838,0.359770843265781,-0.617677240598553,0.470991751687766,-0.134141725878981,-0.707262519947055,0.30605870982312,-0.466322765976374,-0.325526449673412,-0.620455150711734
205,Atp5g3,0.0788357303000732,0.237189747131907,-0.797729633065459,0.192580066677495,-0.111787350182589,-1.05394696378385,0.523510715698439,-0.0372139210557042,-0.321880756429996,0.141529637755664,0.0775152701991116,0.0843839421172432,0.213883702805862,0.0413246914514912,-0.982574250119541,-0.0885041800822879,-0.517779968981727,0.0196530398056399,-0.0415650277786208,-0.0324250628001319,0.226411897952185,0.0615945052503585,-0.874360762901486,-0.208447037309484,-0.245426640040733,0.0460292746454597,-0.0768819430806349,0.176596425026577,0.0890567256451849,-0.023224801726125,-0.900315854086935,-0.148661683838752,-0.271004931990893,0.125002956339107,0.191341831950336,0.104130737513806,-0.100067589578948,-0.764248749133594,-0.143317253673851,-0.465021339575165,0.144332675948543,0.0631523623967656,0.175567918178304,-0.154582748874822,-1.12242022329587,0.0812765536353182,0.101270753274886,-0.16562531861351,-0.42259540872948,-0.0854585622252053,0.136100188198582,0.23988440731965,-0.902640606281715,-0.215892386769169,0.0800760391145268,0.111085399907168,0.18871484787168,0.19036871387648,0.14861728968169,-0.646219208105163,-0.748650056795619,0.2768587232163,0.252536013241285,0.043263495041161,0.121141380977282,0.181900219541001,-1.33383915120815,-0.243453325095189,-0.0214706238397544,-0.0798595209314655,-1.03082597229776,-0.196457462628453,-0.306660361371652,-0.0338202567942396,0.024141933221278,0.0456045311111994,-0.0655964623354435,0.0901027350140271,-1.12288439490336,-0.214215536622416,-0.0348143356648044,-0.670914786829,0.116348087431863,0.028675717214307,-0.018804829243441,-0.939458260153969
206,Npy,-0.0459979605918974,-0.0581141974736995,-0.0662699642886655,-0.0203233770233729,0.19001644270488,0.170685420646171,-0.0712226132492711,-0.15545369527137,-0.121759192919005,-0.0214618430106132,-0.0084521422065423,0.109802506107637,0.0207770497102237,-0.0151213961009624,0.0696846679019397,0.0301172856984298,-0.0471844285434862,0.0372247503394608,-0.0092086685844817,0.0342070744198596,0.0494764917026446,-0.0456777759124838,0.0889449175572314,-0.079649480858236,-0.0656023348261204,0.0098891374470668,-0.0358461224158039,0.088043465928498,0.060788056241854,-0.0024136137084005,0.0191794870609989,-0.0497534521946771,-0.0155798060064907,-0.0595487406192709,0.0132644924209355,0.112174904438281,0.0022301400089035,0.0392528292171477,0.0001094921808189,-1.56743839268519,0.3390589260816,0.0473922400043685,1.03197530153634,1.18009503365313,0.545012954632066,-0.172666360384481,-0.17030406701394,-0.342520223890206,-0.234085342726491,-0.111385669359681,0.12145449119209,-0.0670618221061203,0.134512243786337,-0.100730602621957,-0.206249292301386,-0.0672159981114541,-0.0613829781727842,0.0502078058322255,-0.0439285446392478,-0.0034699132823163,-0.402436113644803,0.0466629442489943,-0.0447303820567075,0.179558834122665,0.14190430699612,0.141311836105465,-0.0129811934326428,-2.20922830711064,-0.648035922250859,0.879626225660553,0.886480523517251,-0.365338073303854,-0.0616324911313033,-0.349746203938794,-0.624682045303915,0.0939923517548091,-0.0667993860012093,0.790323644706589,-0.268537837637641,-0.307140427927091,-0.0714196169904952,0.323657528912748,-0.0789815266257567,0.0176212745152268,0.0553992912750657,0.265813660083617
207,Kit,0.135233145300717,-0.227694265471143,0.818247123239253,0.0230232728272122,-0.0557264441522842,-0.0311387674437177,-0.287338141140182,0.145776084446292,0.0065433375766388,0.0099590390001198,0.0642684552973634,0.0287409530282586,-0.0091386279857847,-0.0061349850927418,-0.0489307395522975,0.0824794467438192,0.0363742268586416,-0.0547457781539102,-0.0461722611672551,-0.0408070945502058,-0.0631091448786534,-0.0735638157553094,-0.0520187846316545,0.016368906668996,-0.0298694164870577,0.228214578253948,0.0667120950158687,0.0136976210777221,-0.0095920133403119,-0.0410580561067912,-0.0868281298110653,0.020408212233524,0.0623842562403147,0.192835811008141,-0.0192435996210633,-0.032981686031881,-0.077986687329103,-0.095764041762934,0.258577941155649,-1.43584466851694,0.130290102100927,0.0339216482225745,0.453837978966657,0.475235465390478,0.170726238868007,0.119710500623898,0.0389970801953746,-0.0296591016516111,0.0758071310770422,0.0230780255973172,-0.0887151535237457,-0.016269213944619,0.0067359378134,0.217611877482492,0.0948721819675594,0.0433432204778416,0.109198667149458,-0.100033501910059,-0.104344771529598,-0.0520702243154481,-0.0860984309909168,0.0360851240098465,0.0202644919579357,0.0279009220970885,0.0051333820350894,-0.0755342466045864,-0.0455088645596905,-0.287454630860362,-0.698566289264507,0.552008600554704,-0.0571447926390513,-0.0377073954513968,-0.0222200172122723,0.0055595563411681,-0.129108188225718,0.0035344147274344,-0.0573547759007235,0.0065471350652265,-0.0174683657623445,-0.567105225956633,-0.364761233373246,0.845935759767236,0.0499550287002439,-0.0875760669656772,0.567976864022791,0.2265845588927
208,Slc6a1,-0.0636103486934505,1.42248801665007,-0.687615603358567,0.10113226418322,0.565618896436807,-0.141631649609263,-0.16405996080492,-0.116485921343117,0.0161399120911559,0.0303846794791006,-0.0604410180233332,0.0198272089402875,0.0257814836036478,0.0037737975148744,-0.0635212294246024,-0.0564962427890439,0.0120247045308857,-0.0936901284870947,-0.132230065122724,-0.0463720525093172,-0.0096372202240895,-0.0145538185970626,-0.261615009458898,-0.0937234712365377,0.0450807866854803,-0.0289081616920948,-0.101663481553975,0.0266314137501121,0.0301746098930614,-0.0311028540481058,0.032971447070411,-0.0866380294782823,-0.0631056340782834,-0.146202994283346,-0.0320413011285,-0.0137733597110208,-0.0550168444543022,-0.0117467031570632,-0.003989607496776,-1.2952973288986,1.10199886256423,0.0862431266829738,0.375958119636702,0.492092826843517,-0.030892688884617,-0.11567297624275,0.0529527668798457,0.613526897745876,-0.346088416895855,0.037741343168418,-0.133666021378025,-0.0963234332202418,0.179971855817705,-0.301626349034401,0.751338150670077,-0.476670095729542,-0.169235645636145,-0.045320269436895,0.0093139469331696,-0.491323537561577,-0.525185194451527,0.333974687216558,0.485984804532656,0.0078919467320693,-0.0240885847877776,0.378326648362422,0.0508526273170742,-0.545571232851966,0.310438569117708,0.50771131694083,-0.157401998534878,0.17616798396396,-0.129518784867677,0.47806456390051,-0.595927173236985,0.0281841396985992,-0.16931631190459,0.621791507932395,-0.169498712626447,0.257797091214201,-0.226403347237653,-0.605759704148869,0.0516159937351007,-0.156953229115865,0.366620579635109,-0.0163929004099848
209,Grik2,-0.0201103227413358,-0.67591154762354,-0.153540059448715,-0.125057597304453,-0.152413579372058,-0.223339218603141,-0.142326143896169,0.20246585527727,-0.110491490925585,0.238316574366364,-0.108129124447337,-0.0059658359820845,-0.117834910973033,-0.129945869889423,-0.434417439121639,-0.134080707877133,0.0583270005757609,0.398744186089505,-0.175572735218944,0.111982925507777,-0.128493596969928,0.133100421139385,-0.676001876481206,0.100078939464414,0.0573620563088,0.367944242795036,-0.0581483501986356,-0.0151321904123322,-0.150714353106018,-0.0697924448705721,-0.369446409668778,-0.0877216100604477,-0.119678294251506,0.29324078734381,0.0503095977620609,0.0041235119010344,-0.0722873817688205,-0.429089391321909,0.076598813331451,-1.28190464494259,0.273272997364705,0.123577994387449,-0.0095002799933681,0.304350413077636,-0.206705216379465,0.104155172914345,0.492981448727858,-0.565911276415469,0.738483318206016,-0.0565737025841787,-0.0184488648064647,-0.128709375511686,-0.506300217385602,-0.0232505653636322,0.0023440998018474,-0.824675466503372,0.0092220347263018,-0.0713958462266215,-0.11282238641293,-0.479170931249855,-0.170351795609635,0.0868113072804095,-0.109211899102317,0.0596081697036499,0.0868327214875044,0.14501204907194,-0.426817331209084,0.243301013039385,-0.314925559413199,0.117762699572576,-0.0562776146693191,0.197058188521081,-0.18855219032934,0.455915347886612,0.0166188698817986,0.0638740992363169,-0.114308696372423,0.311185717519183,-0.749756123301519,0.175398828848222,0.310668002359051,0.227033345032446,0.0982298329311476,-0.159159718870588,-0.184500660376624,-0.528447429504258
210,Chd3,-0.0464821378826515,0.337838987351744,-0.33632880770499,-0.279533468935746,0.318537001788033,-0.239590532590929,1.32177481136892,0.0631000373670668,-0.394655380687428,0.0991765799758435,-0.439178349212163,0.0173159129004417,-0.0093868516182619,0.0235126621560001,-0.147905184039877,-0.0561023589998532,-0.353232228021768,-0.143275976765633,-0.899499610316016,0.167552529408943,0.070838352818517,0.19196887130566,-0.312443872902005,0.0573092611171566,-0.340320938036372,0.343857682665714,-0.327464912142303,-0.132580638920868,0.0570129454982607,0.0441960800546081,-0.359231430247377,0.118509804757069,-0.386586646958393,0.436579160870138,-0.124484055680488,0.0457290325540365,0.108480169688156,-0.224542994204381,-0.195196458800594,-1.27920142552185,0.751751172264578,0.0260689675403734,0.249495495403088,0.0131157859480031,-0.426841570052986,-0.205729021754518,-0.203147779679116,0.624522177112451,-0.46743269067126,0.0386219190645302,0.309547468623106,0.0333112517637131,0.0986438158410098,0.0309381482193087,-0.0689276670609682,-0.358816667790897,0.0485200814320238,0.0393253335424208,-0.0713594718633563,0.13096828789646,-0.292092267782551,0.286192014976127,-0.318280274248883,-0.146054780860348,0.0748067899449623,-0.257482746487485,0.0267132075455684,0.0217085340627805,0.0070133562164589,-0.177127203024065,0.101991691883621,-0.0158254984839898,-0.662467735926208,0.10352148206875,0.0064923999734857,-0.156722097641336,0.223675748197532,-0.163199268298493,-0.164492556108653,-0.152612585530207,0.292101428152465,-0.192465767324277,-0.126550158303198,0.127164344909589,-0.129374679943334,-0.268303278647656
211,Hcn1,0.0126906761132883,0.0875783605406106,-0.452928925979113,-0.0151311537498507,-0.293352493625758,-0.347469243600448,-0.205175175268297,0.234139001567129,-0.223048938001496,0.159024628347198,-0.426784899510519,0.0052780422544846,-0.0123411586718694,0.215072745275705,-0.23662196925945,0.0483722722193702,-0.492416555638062,-0.0334899536803729,-0.351031429089658,0.0799133263293352,0.055055736287369,0.110782300877128,0.0028394779744035,0.0920178975023843,-0.0858478046958544,0.21970947471383,0.147692732221978,0.0048315802279714,-0.413037155692047,-0.0102467025831919,-0.291872074850183,0.0239748236326177,-0.234836562841085,0.12746880115727,0.025606104955333,0.0146791361171781,0.0127484121040208,-0.142120478688378,0.112329107034507,-1.23968113284898,0.526578099840527,0.0551237636643685,0.110377870482161,0.244830906657069,-0.396815937434502,0.274048754438008,0.134695823008458,-0.507228793354793,0.699679892698755,-0.0091999856840414,0.189518314061884,0.183302849263096,-0.274296818698099,-0.0500018888524021,0.0394715512197258,0.0285993827749205,0.0696802844906323,-0.0006086728001973,0.0141036242173539,-0.366029433440461,-0.683984712442991,0.325237258791406,0.854954395247204,0.007657042045871,-0.106648070926937,0.257389205741511,0.0868154257753915,-0.724473745321221,-0.437695447711184,0.218064392371818,-0.110592130173924,0.0456237649748279,-0.22319405297822,0.173016600261666,-0.316995781878066,-0.0266379504953248,-0.240883572882027,0.440663661314496,-0.286297576961038,-0.0776420362267988,-0.0845735970090934,-0.179878719487449,0.0236018582126034,-0.393734651092924,0.408055073146705,-0.117936228412648
212,Dner,0.0186647681609607,-0.473640564548549,0.183491446182889,0.0136570520024199,-0.185221443823151,-0.588436788872548,0.378321961797664,-0.107953923299657,0.012770350410485,0.161163358232749,-0.377635945489443,0.22149867193082,0.0188258087976291,-0.0280167052339094,-0.208561625260826,-0.163332227254263,-0.109007340875166,0.0460258224946982,-0.841663691606449,0.398090716381111,-0.062284049301323,-0.0772800248173285,-0.204110511679599,0.0069757396659804,0.028159078344949,0.0883269176973855,-0.197787883606326,0.0470877011620313,-0.0313470638191085,-0.0257536630506791,-0.216792373681508,-0.232919489881226,-0.0049681519990976,0.114244791195319,0.183115299523922,0.0037899577348328,0.0127492841070485,-0.145982523343044,0.0739134085406721,-1.21475726986742,0.594228965783368,0.372355320472851,0.163089603207782,0.595764792272031,-0.0404129391022587,0.306290423985674,-0.005928447362713,-0.224737644510615,0.178698586370197,0.219916588130911,0.110769741486175,0.0987474840497152,-0.325810230279499,-0.137036222074872,0.337581753696706,-0.446096013472429,-0.111549132807436,0.0278435703332711,0.0386690787757359,0.105083231952205,-0.516016015031765,0.239266000720101,0.0483719599365615,-0.0133051533551161,-0.0891981482740666,0.343751919192675,-0.138412439606389,-0.297647879875624,-0.453701830485115,0.451714574041302,0.477508703414221,-0.297626248244922,-0.210664621325829,0.221506160978744,-0.602227370870253,0.0911571776374995,-0.0894504894683043,0.216988350041507,-0.265568850215142,0.123985088871209,0.079349769732342,-0.187543522959881,0.236300364438659,-0.237658964531802,0.254224814235816,-0.183896206068534
213,Atp1a3,-0.0646397862646387,-0.461584641019041,0.6053348003861,0.0541815623341207,-0.355061082043962,-0.519326336104299,0.304001837216863,0.102959001639256,-0.372216580420461,-0.0894528279330473,0.175126064431944,0.364918931216379,-0.237840750979248,0.430525107674893,-0.240662979870405,-0.0034360660988159,-0.578753776873128,-0.0500738356591244,-0.242598883745636,0.432256141323287,-0.129785480339284,0.167349934142284,-0.805656885992301,0.214380994056671,-0.430077576953415,0.0702877306308083,-0.0665741654608307,0.175677452012648,-0.26067562609604,0.199239846383218,-0.265713891003407,-0.0055008255342698,-0.348820456623386,0.43594947557072,0.181144572037289,-0.173953469677507,0.396363130736928,-0.106608185054924,0.218329870067958,-1.14333109441535,0.0937377439280109,0.29792667248218,-0.101116708529283,-0.0184345670070409,-0.738245921626174,0.478862820921007,-0.193510406341295,-0.180229273126794,0.473199050522799,0.437401347669275,0.069609159064143,0.0498666991858527,0.108152994377288,-0.0743704562358743,-0.300864242387779,-0.39007400176523,0.212638153029894,-0.0024601591897998,-0.368641921334102,0.137574948249228,-0.905266750853486,-0.108556287689793,0.149129024570227,0.26257196098945,-0.16040142432673,0.0825078925474276,0.0449153521262375,-0.647189099214766,-0.42357847244218,-0.42741287116101,-0.256707121795924,0.157129219132127,-0.71746706242414,0.0988103836696781,-0.720410611317209,0.0609719268067132,-0.236160574828556,0.129709465159844,-0.219571901928633,0.356781700919256,0.0673032520280215,-0.668575138490724,0.252829133761451,-0.278842675463376,0.289782937473978,0.0848015594144453
