"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Timepoint","DEG_Test"
"Spopl1",0.175871885829348,7.98992249354306,1.54078708875852,0.124430102104106,0.288852800997556,-4.84219712123858,"P60","WT cells from WT vs WT cells from HET"
"Zfp741",0.175755744501442,7.52838010606742,1.99365030549853,0.0471018417162629,0.160920597289485,-4.27117483460807,"P60","WT cells from WT vs WT cells from HET"
"Gm462181",0.17574277260928,7.80387480150433,1.70782338706502,0.0887108687125591,0.233591832455226,-4.65011897117555,"P60","WT cells from WT vs WT cells from HET"
"Sec61a11",0.175667181070309,7.88596615914598,1.73469157541172,0.0838297367954556,0.225656583215939,-4.57987989280318,"P60","WT cells from WT vs WT cells from HET"
"Ebpl1",0.17547732336508,7.52201813105508,2.03331635548688,0.0429067500526215,0.153875322723722,-4.19948372922073,"P60","WT cells from WT vs WT cells from HET"
"Rsu11",0.175412935523469,7.71741308602533,1.86816957149218,0.0627199509944036,0.190105637119621,-4.41344510406748,"P60","WT cells from WT vs WT cells from HET"
"Pak1ip11",0.175401511352712,7.60204275863503,1.88978637591186,0.059757260824623,0.185021613782226,-4.42814681087012,"P60","WT cells from WT vs WT cells from HET"
"Stau11",0.17533284117881,7.61219975246006,1.98441207077793,0.048127189040026,0.162756534923677,-4.25029667630326,"P60","WT cells from WT vs WT cells from HET"
"Mrpl151",0.175263210633515,7.74046079410654,1.56473286460528,0.118707147949768,0.279831853785296,-4.89397460140417,"P60","WT cells from WT vs WT cells from HET"
"Dock41",-0.17524728944751,8.70221537148466,-1.29387838942417,0.196709627830917,0.379350558875157,-5.02471515715791,"P60","WT cells from WT vs WT cells from HET"
"Spred21",0.175218952388898,7.77802656077804,1.86483389566855,0.0631878161353673,0.19075519293193,-4.39801883420154,"P60","WT cells from WT vs WT cells from HET"
"Arhgef91",-0.175207806507178,8.64076727490989,-1.43459710248621,0.152450838785943,0.326376681897167,-4.85661284362586,"P60","WT cells from WT vs WT cells from HET"
"Srsf21",0.175172331416066,8.64942028971161,1.33583417840345,0.182623062118979,0.362495098651953,-4.96679668261837,"P60","WT cells from WT vs WT cells from HET"
"Deaf11",0.175150486296422,7.62767114743458,1.9670658203491,0.0501033915216984,0.167360829597352,-4.27548025804257,"P60","WT cells from WT vs WT cells from HET"
"Nup1601",0.175109668312419,7.56195585818951,2.21919693443629,0.0272264831591976,0.117756237800516,-3.80751433775398,"P60","WT cells from WT vs WT cells from HET"
"Pura1",0.17508783049281,8.45987938481302,1.43523032942263,0.15227050542319,0.326280480661848,-4.86572741017067,"P60","WT cells from WT vs WT cells from HET"
"Zfp8681",0.174969149171077,7.57284948029861,1.87269429851783,0.0620899129200771,0.18887089801986,-4.47102883213485,"P60","WT cells from WT vs WT cells from HET"
"E4f11",0.174866640611051,7.81953411814706,1.64035690084471,0.101986366644276,0.254982863497804,-4.75031902664345,"P60","WT cells from WT vs WT cells from HET"
"Inpp11",0.174840192404806,7.64609258117605,1.95300017297244,0.051755639358841,0.17060152615066,-4.29348952289966,"P60","WT cells from WT vs WT cells from HET"
"Pde1c1",0.174751712098128,7.38474686046114,2.62854448250236,0.00901975676633788,0.0619120713076276,-2.95458330919149,"P60","WT cells from WT vs WT cells from HET"
"Dpp81",0.17475079930564,8.50748116582941,1.37390944546056,0.170502648703762,0.348105974792479,-4.93937290483281,"P60","WT cells from WT vs WT cells from HET"
"Ulk21",0.174735899578494,8.08051256159539,1.56394273852419,0.118892617988961,0.280034178187525,-4.78091428434503,"P60","WT cells from WT vs WT cells from HET"
"B230217C12Rik1",0.174724376648143,7.82859701506744,1.68834594524276,0.0923912880116966,0.239345612848483,-4.67421833712876,"P60","WT cells from WT vs WT cells from HET"
"Fastkd11",0.174535755322559,7.87221830141317,1.67110855328643,0.0957503323629067,0.245150546487247,-4.68437328979675,"P60","WT cells from WT vs WT cells from HET"
"Tmem151b1",0.174483633507546,7.58538171259429,2.11460347215273,0.0352941400118871,0.137502752620107,-4.01048015598533,"P60","WT cells from WT vs WT cells from HET"
"Wdr83os1",0.174457004878171,7.61590867432688,1.9157593498771,0.0563527593910731,0.179105115715692,-4.37449682375157,"P60","WT cells from WT vs WT cells from HET"
"Elovl71",0.174383884098611,7.39191780409132,2.76266277589234,0.00608970390671075,0.0498323605507884,-2.61132921457058,"P60","WT cells from WT vs WT cells from HET"
"Ttc9c1",0.174341255981673,7.68638195425848,1.73538790692555,0.0837061997789754,0.225464282469471,-4.65374187983196,"P60","WT cells from WT vs WT cells from HET"
"Ndor11",0.174329597729597,7.61285689825405,1.98857183414841,0.0476631893728243,0.161986393468986,-4.24188131076259,"P60","WT cells from WT vs WT cells from HET"
"Sdc31",0.174304701828131,7.72837036715558,1.56521322097033,0.118594503103411,0.279683962917283,-4.89795326785549,"P60","WT cells from WT vs WT cells from HET"
"Ppa11",0.1742192218997,7.61497565239708,1.94403389919206,0.0528326105019798,0.172733476230506,-4.32334960659676,"P60","WT cells from WT vs WT cells from HET"
"Ddr11",0.174169632246472,7.51935295670974,1.60621269719711,0.109286585097447,0.267283153344634,-4.9384531221745,"P60","WT cells from WT vs WT cells from HET"
"Naa101",0.174151432696444,7.81883038808193,1.58859169351066,0.113213298442819,0.272497508742943,-4.83120466550866,"P60","WT cells from WT vs WT cells from HET"
"Rnf1491",0.174081651242855,7.67198603096127,2.10045652097197,0.0365291126154696,0.140065501634138,-4.00192490211292,"P60","WT cells from WT vs WT cells from HET"
"C874361",0.17407151534905,7.62698344286492,1.81750821965663,0.0701437936264916,0.203506270517584,-4.54269884902979,"P60","WT cells from WT vs WT cells from HET"
"Tmem1961",0.173864652932713,7.5222346241157,2.1289753737624,0.0340763734985482,0.134711801276709,-4.01019722851256,"P60","WT cells from WT vs WT cells from HET"
"2010300C02Rik1",0.173829374622999,8.06916009976379,1.64111036029663,0.10182978328937,0.254845462304036,-4.66938932374138,"P60","WT cells from WT vs WT cells from HET"
"Tmco11",0.173729814098482,7.62734977013407,2.04988030703096,0.0412513055375717,0.15050124711889,-4.11910094143642,"P60","WT cells from WT vs WT cells from HET"
"Rab40c1",0.173720326815996,7.65558356352268,2.0008985626144,0.0463103457893203,0.159402605163541,-4.20052296929563,"P60","WT cells from WT vs WT cells from HET"
"Ube3c1",-0.173682640389675,8.08057925439742,-1.67326416237799,0.0953249688008004,0.244170834282745,-4.62122882410532,"P60","WT cells from WT vs WT cells from HET"
"D5Ertd579e1",-0.173673414237237,8.35249072106087,-1.49704691110777,0.135439759659658,0.303067612111722,-4.82133387781856,"P60","WT cells from WT vs WT cells from HET"
"Crebzf1",0.173664405889241,8.23902802846434,1.49504004641306,0.135962490117374,0.303515078086945,-4.8332568309175,"P60","WT cells from WT vs WT cells from HET"
"Gclm1",0.173654047434351,7.63891175450257,1.88564762433295,0.0603152891269665,0.186192827288539,-4.41798785773802,"P60","WT cells from WT vs WT cells from HET"
"Pfkm1",-0.173641202516702,7.90447894809583,-1.73168209657669,0.0843653592860878,0.22673761348507,-4.57602430019273,"P60","WT cells from WT vs WT cells from HET"
"Crip21",0.173569434438035,7.56416260484097,1.88777083770243,0.0600284760931351,0.185688415151585,-4.44896890922598,"P60","WT cells from WT vs WT cells from HET"
"Taf6l1",0.173562026629948,7.5714441831134,1.89595404475101,0.0589336643162734,0.183263589666669,-4.43102247048071,"P60","WT cells from WT vs WT cells from HET"
"Vma211",0.173539022760337,7.57400571004309,2.01235216768432,0.0450825884546791,0.157438488391585,-4.21358278823125,"P60","WT cells from WT vs WT cells from HET"
"Zfp6121",0.173466558624314,8.2319115267658,1.41566160475986,0.157919179166388,0.332939500916671,-4.94393261043874,"P60","WT cells from WT vs WT cells from HET"
"Vps351",0.173406675219885,7.6975267891892,1.72161777024674,0.0861768416762141,0.229436272646098,-4.67108324087219,"P60","WT cells from WT vs WT cells from HET"
"Anapc51",-0.173388157866682,8.58494007335236,-1.31813865575254,0.188469834649064,0.369234001579403,-5.01616246691329,"P60","WT cells from WT vs WT cells from HET"
"Galnt91",0.173328365250017,7.84714374942078,1.98784699859165,0.047743767987994,0.16208319791231,-4.1534583077033,"P60","WT cells from WT vs WT cells from HET"
"Lhfp1",0.173208191814187,7.48496552918732,2.34043545341404,0.0199210435181856,0.09725244022538,-3.57963436290064,"P60","WT cells from WT vs WT cells from HET"
"Prkacb1",0.17315966415247,8.22858933605868,1.44008436776424,0.150893565420433,0.32421504511982,-4.90922497542641,"P60","WT cells from WT vs WT cells from HET"
"Pigc1",0.173150057724238,7.581180893121,2.08478640125533,0.0379400679231823,0.143356670510347,-4.0713956711817,"P60","WT cells from WT vs WT cells from HET"
"Cdk131",0.173012241818816,8.07213819531168,1.59279081709373,0.112267559952365,0.271746735367322,-4.73909601753007,"P60","WT cells from WT vs WT cells from HET"
"Vgf1",0.17280992176241,7.96942975394176,1.60383601627716,0.10980980957523,0.268126970929716,-4.75609035396173,"P60","WT cells from WT vs WT cells from HET"
"Dnajb21",0.172723217858328,7.802719616611,1.44888693446763,0.148420907378411,0.321685533335577,-5.0330925974929,"P60","WT cells from WT vs WT cells from HET"
"Schip11",0.172652427286582,8.43995573190657,1.32842121583324,0.185055714061238,0.365495966627117,-5.00690419372704,"P60","WT cells from WT vs WT cells from HET"
"AU0198231",0.172651085512158,7.61104384542826,1.90536365617979,0.0576954184954343,0.181304358120782,-4.39474505783094,"P60","WT cells from WT vs WT cells from HET"
"Snx22",0.172611996690268,7.53849774522258,2.44503172944414,0.01506304354817,0.0823121289296002,-3.3216375255079,"P60","WT cells from WT vs WT cells from HET"
"Pdgfc1",0.172611606682446,7.43447592423007,2.53462837444701,0.0117685283280374,0.0718804829052084,-3.15975649812864,"P60","WT cells from WT vs WT cells from HET"
"Gsg1l1",0.172526451367984,7.59577010566542,2.01240398821865,0.0450770969017679,0.157438488391585,-4.20478015605915,"P60","WT cells from WT vs WT cells from HET"
"Phkg21",0.172469399604104,8.04959105167316,1.51907992141539,0.129802909886404,0.295553054199582,-4.8541132207577,"P60","WT cells from WT vs WT cells from HET"
"Myo1b1",0.172432258734515,7.56425706813641,2.08595257145138,0.0378334833720314,0.14302577658683,-4.07632208758558,"P60","WT cells from WT vs WT cells from HET"
"Vwc21",0.172419942076163,7.47076832992752,2.38735319634547,0.0175936097387089,0.0907174270488741,-3.48274149767515,"P60","WT cells from WT vs WT cells from HET"
"Ube2d2a1",0.172417780432083,8.06944730172373,1.47756578946909,0.14058042044491,0.31096339400384,-4.90647743184039,"P60","WT cells from WT vs WT cells from HET"
"Ndrg41",-0.172412323267825,8.99697739425244,-1.39662677270035,0.163565436245766,0.340020938868909,-4.88436233162677,"P60","WT cells from WT vs WT cells from HET"
"Psmd131",-0.172385398179546,8.003865800535,-1.70091079253941,0.0900032266498533,0.235779272914315,-4.59698337847239,"P60","WT cells from WT vs WT cells from HET"
"Brdt1",0.172371375535199,7.67902299179951,1.8908324495788,0.0596169019959069,0.184871374161256,-4.39063627042939,"P60","WT cells from WT vs WT cells from HET"
"Txndc111",0.17235376109892,7.9240833182104,1.53328106565654,0.126267869033097,0.291384410655212,-4.87377460065285,"P60","WT cells from WT vs WT cells from HET"
"Tpr1",0.172301402101002,8.50325737792491,1.37734970485503,0.169438085197284,0.347230377264824,-4.93167421838089,"P60","WT cells from WT vs WT cells from HET"
"Sidt11",0.172164350489766,8.07235370471362,1.48240413716299,0.139289817021988,0.308744046392579,-4.89863181080738,"P60","WT cells from WT vs WT cells from HET"
"Ociad11",-0.172125076813515,8.32459217451213,-1.45384735482187,0.147041283402683,0.319800975726622,-4.88219059017426,"P60","WT cells from WT vs WT cells from HET"
"Ggps11",0.172111178240559,8.19630123548805,1.47270327957342,0.141886761165067,0.312535921766353,-4.87328197745451,"P60","WT cells from WT vs WT cells from HET"
"Tead11",0.172088108463988,7.52696732986955,1.90245520593215,0.0580758101060951,0.181891889853519,-4.44014671324412,"P60","WT cells from WT vs WT cells from HET"
"Hypk1",0.17194482454312,7.68007848222192,1.97220345501488,0.0495110742040316,0.165690307489737,-4.24299554361143,"P60","WT cells from WT vs WT cells from HET"
"Actg11",0.1719170889222,8.27640209416163,1.24272172682521,0.21494763688076,0.398734145354264,-5.14891215906515,"P60","WT cells from WT vs WT cells from HET"
"Trim331",0.171899173204987,7.72684095849028,1.66473758964212,0.0970164390477532,0.247180369363802,-4.75025441804819,"P60","WT cells from WT vs WT cells from HET"
"Wdr781",0.171893494510967,7.65597140811114,2.03224235644113,0.0430160098223489,0.154147458672359,-4.14070164888992,"P60","WT cells from WT vs WT cells from HET"
"Usp51",0.171846910636813,7.91332347841141,1.59327644409098,0.11215859078124,0.271745274862245,-4.78934877080887,"P60","WT cells from WT vs WT cells from HET"
"Etv51",0.171783730214922,7.61658171895505,1.87497841737747,0.0617738689986885,0.188376496342575,-4.44756415394499,"P60","WT cells from WT vs WT cells from HET"
"Cep1621",0.171741531349507,7.70724933729996,1.53596785822209,0.125607611434629,0.290484494565852,-4.95196286958054,"P60","WT cells from WT vs WT cells from HET"
"Parp111",0.171713772244699,7.61775185424229,1.95093583533555,0.052001944376148,0.171091600371401,-4.30935100521608,"P60","WT cells from WT vs WT cells from HET"
"Lima11",0.171635312240711,7.39896069978223,2.75561611333093,0.00621904747891087,0.0502973312186694,-2.62528086508265,"P60","WT cells from WT vs WT cells from HET"
"Nav31",0.171629942562024,8.54329876694339,1.308302640389,0.191779175351799,0.373673850342291,-5.00914089922395,"P60","WT cells from WT vs WT cells from HET"
"Lrrc41",0.171621065727179,7.67129430679368,1.72635368869098,0.0853205258488363,0.228259714068562,-4.67511999737502,"P60","WT cells from WT vs WT cells from HET"
"Senp71",0.171592732222183,7.94531544387538,1.54338774082952,0.123798275059302,0.288147378726811,-4.8523558443072,"P60","WT cells from WT vs WT cells from HET"
"Cacna1e1",-0.171584206728577,8.73514600649254,-1.30777288893104,0.19195862234835,0.37382985139183,-5.00298842345906,"P60","WT cells from WT vs WT cells from HET"
"Phkb1",0.171580358166385,7.5833870991053,2.07991013022906,0.0383885297510272,0.144485802408935,-4.08034771411515,"P60","WT cells from WT vs WT cells from HET"
"Rps31",0.171545682368958,7.89841245752996,1.44267530988189,0.150162509983934,0.323781187334232,-5.00837262188498,"P60","WT cells from WT vs WT cells from HET"
"Nfatc31",0.171537860452768,7.68942350548654,1.81318511667895,0.0708095371868938,0.204419554692519,-4.52286393331102,"P60","WT cells from WT vs WT cells from HET"
"Nr3c11",0.171509512659206,7.9449848926489,1.3888584158495,0.165913200174996,0.343153190724987,-5.0633116122397,"P60","WT cells from WT vs WT cells from HET"
"Smc21",0.171474744567993,7.60765984570967,1.72334164734975,0.0858643380356795,0.228885619116206,-4.708801982693,"P60","WT cells from WT vs WT cells from HET"
"Usp23",0.171412694844108,8.1048751494965,1.48353350802597,0.138989887181583,0.30835179040609,-4.88470794869148,"P60","WT cells from WT vs WT cells from HET"
"Copz11",0.171257481285291,7.73142908035239,1.86106954376087,0.0637192858414895,0.191667407991014,-4.42129033048507,"P60","WT cells from WT vs WT cells from HET"
"Rasa11",0.171251467590939,7.91997378362766,1.57184613490226,0.117047664621839,0.277688294213213,-4.81855254005963,"P60","WT cells from WT vs WT cells from HET"
"Vps521",0.171236277135147,7.72975057094871,1.78453024949949,0.0753550763430149,0.21127922375921,-4.55387155508691,"P60","WT cells from WT vs WT cells from HET"
"Smyd41",0.171194834914611,7.58863483164443,1.94367766304111,0.052875785211509,0.172747040495094,-4.33656202658791,"P60","WT cells from WT vs WT cells from HET"
"Tgfbr11",0.171150788752749,7.407334354018,2.56266579427817,0.0108785881233755,0.0690629691579356,-3.10645962314354,"P60","WT cells from WT vs WT cells from HET"
"Rab2b1",0.171147090474424,7.68083131263642,1.81304516359111,0.0708311762263216,0.204419554692519,-4.52669473142455,"P60","WT cells from WT vs WT cells from HET"
"Cxxc11",0.171084672478908,7.74376548621496,1.8142761975718,0.0706410249596753,0.204176686238838,-4.49642244345626,"P60","WT cells from WT vs WT cells from HET"
"Gm21641",0.171080311842707,7.43569593715143,2.73422556475242,0.00662704534163156,0.0524240400684482,-2.66267577810324,"P60","WT cells from WT vs WT cells from HET"
"Syt21",0.170998415589398,7.49763138895685,2.36966175946414,0.018441484098929,0.0932360785458619,-3.5098371841242,"P60","WT cells from WT vs WT cells from HET"
