"","SYMBOL","logFC","P.Value","adj.P.Val","celltype","sex","timepoint","region","method"
"207","DIRAS1",-0.397049560400523,3.91309744182907e-05,0.000734879699575498,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"208","ZFR",-0.425878373220883,4.12047480553884e-05,0.000769975292020093,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"209","ACOT7",-0.393532074635828,4.21231570639066e-05,0.000783240484812046,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"210","MIB1",-0.402610753130072,4.37162329105857e-05,0.000808857984296355,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"211","HECTD2",0.466309824738314,4.54886710521026e-05,0.000837526708194596,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"212","KATNBL1",0.43549129313068,4.57957159548899e-05,0.000839066873788129,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"213","RASGRF2",-0.416471896690063,4.63505137572243e-05,0.000845109367340458,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"214","ATP6V1B2",-0.516858057480057,4.94040632521282e-05,0.000896433147705283,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"215","LDHA",-0.402513000359102,5.04864698513531e-05,0.00091039767349051,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"216","TCAF1",-0.403071146539142,5.06584434929491e-05,0.00091039767349051,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"217","CHST1",-0.390876408690298,5.1374824341839e-05,0.000913522132472903,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"218","ZNF382",0.408468981530759,5.14892341252852e-05,0.000913522132472903,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"219","EPHA4",-0.501170796830263,5.15619520991096e-05,0.000913522132472903,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"220","BLCAP",-0.402876020684592,5.32948988205223e-05,0.00093971671077394,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"221","PDE1A",-0.467050544579071,5.35408349588986e-05,0.00093971671077394,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"222","NDRG4",-0.523764717292979,5.47430543742175e-05,0.000956348428974702,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"223","PRRC2B",-0.431080720036589,5.62551169885255e-05,0.000978213978744916,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"224","SLC7A14",-0.41455076959483,5.81021045918594e-05,0.00100567513754389,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"225","NUFIP2",-0.412534189793808,6.11349733805356e-05,0.00105331633035455,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"226","NAPA",-0.404733867174682,6.15998254639685e-05,0.00105647919836834,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"227","AC011287.1",0.395342224457921,6.32083356065243e-05,0.00107913867517321,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"228","ST7",0.388380337200346,6.42537909005989e-05,0.00109202370417488,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"229","ID2",-0.403247411821059,6.69661462256636e-05,0.00112272191090722,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"230","FAM19A1",0.471637009453382,6.7131646492317e-05,0.00112272191090722,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"231","MAPK9",-0.404498928405028,6.75232863070772e-05,0.00112272191090722,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"232","SLC12A5",-0.480315929760798,6.75360278114461e-05,0.00112272191090722,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"233","ZNF248",0.405230332233968,6.75546197723728e-05,0.00112272191090722,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"234","CHGA",-0.443864426712578,6.81286394198914e-05,0.00112727387515908,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"235","LINC00599",0.504550939587098,7.20682881192278e-05,0.00118723022006938,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"236","SLC6A17",-0.387222725011731,7.23953610062324e-05,0.00118741037528126,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"237","STMN3",-0.418845254883904,7.29220522347357e-05,0.00119084881823334,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"238","ATXN7L3B",-0.414475767486988,7.42394562630557e-05,0.00120711427586163,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"239","TTC9B",0.454354967304421,7.51088098802302e-05,0.00121598573237131,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"240","GPRASP1",-0.403647025375574,7.67146212602896e-05,0.00123665286460793,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"241","KIFC2",-0.404032444979106,7.78443736084897e-05,0.00124950199689524,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"242","CPE",-0.5047835472026,7.87192360833503e-05,0.00125816787544282,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"243","IL6ST",-0.411258497537405,7.990119101708e-05,0.00127057897476599,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"244","USP22",-0.437924496400358,8.03691622730301e-05,0.00127057897476599,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"245","DCTN5",-0.38981837023214,8.05105953126478e-05,0.00127057897476599,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"246","EPB41L1",-0.399682787341916,8.28296985069122e-05,0.00130170856733039,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"247","ARFGEF2",-0.38337956421313,8.50234954656994e-05,0.0013306177040382,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"248","NAGPA",0.401837292922735,8.5882222480267e-05,0.0013384797827215,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"249","ZHX1",-0.387232851379924,8.74184213190088e-05,0.00135679169617437,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"250","NPTX1",-0.415141414712814,8.86622427995253e-05,0.00137043367882723,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"251","NUDT3",-0.426682563315359,9.06049117766092e-05,0.00139373699262042,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"252","NAP1L5",-0.393935621730015,9.09120242790209e-05,0.00139373699262042,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"253","BMPR2",-0.439639962194509,9.17666993834815e-05,0.00140112082473316,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"254","CAMK2N1",-0.595836260619,9.29089797891539e-05,0.00141281833234033,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"255","ROBO2",-0.415851652451586,9.91501336562277e-05,0.00150164476618061,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"256","NCOA1",-0.387458785256993,0.000101959901353163,0.00153719285043139,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"257","WSB1",0.470739479469639,0.000102315818053208,0.00153719285043139,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"258","WAC",-0.387097190291866,0.000104505908824114,0.00156384140853933,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"259","DNAJC5",-0.380226556493916,0.000106783637297618,0.00159048824673812,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"260","STX16",0.396006901950389,0.000107133526737153,0.00159048824673812,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"261","RAB22A",-0.374119333368889,0.000107698451689102,0.00159258025411129,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"262","GRIN1",-0.546564413430135,0.000108301646259125,0.00159521954254618,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"263","UBQLN2",-0.380304744660895,0.00011452925323078,0.00167493993141755,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"264","NISCH",-0.389851676443644,0.000114605847277505,0.00167493993141755,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"265","VXN",-0.377384298137229,0.000116075144438492,0.00168983814926735,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"266","RPS21",-0.504269280322789,0.000117649847254715,0.00170614990845062,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"267","CTSB",-0.383167452872205,0.000120028727365825,0.00173395346148477,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"268","CAMK2A",-0.576750640303133,0.000122239167048269,0.00175911996717739,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"269","HPCAL4",-0.389340034548447,0.000123385636283809,0.00176884141176331,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"270","BASP1",-0.527518885017632,0.000130120736451026,0.00185830222855534,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"271","PURA",-0.494957929155245,0.000130722356061631,0.00185982261124048,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"272","GDA",-0.438519015545884,0.000131508869451615,0.00186395212701987,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"273","GPHN",0.395962623207173,0.000133278952870231,0.00188193889842326,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"274","KCNC1",-0.382891280422082,0.000137505088524251,0.00193434124530745,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"275","EIF2AK2",-0.37719432404465,0.000138539461710546,0.0019416202171075,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"276","CCDC6",-0.375813073562304,0.000141447521829726,0.00197414925483729,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"277","TENT2",0.376217503671548,0.000141911687648048,0.00197414925483729,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"278","NMNAT2",-0.374140783244268,0.000143708573198842,0.00199176900713967,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"279","CD46",0.401586782465356,0.000151000499598632,0.00208513925181053,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"280","PPP2R5E",-0.3767679525129,0.000157645817613065,0.00216892927089624,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"281","MT-CO1",0.625899156813285,0.000160270116790588,0.00219198275469688,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"282","DPP7",-0.376935715363193,0.000160666879674011,0.00219198275469688,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"283","SEL1L",-0.370511746544055,0.000161072215201368,0.00219198275469688,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"284","IMPAD1",-0.367350685372026,0.000166913705189358,0.00226327753318134,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"285","PUM1",-0.36913549737171,0.000167885932530355,0.00226827180785616,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"286","WDR26",-0.377051493640985,0.000171990266842015,0.00231539585038928,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"287","ATP2A2",-0.499490594957439,0.000174826225525319,0.00234516893954678,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"288","DNAH6",0.379380520407117,0.000177788524960324,0.00237096870828076,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"289","KCNIP4",0.45887773648417,0.000178012027618524,0.00237096870828076,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"290","CELSR2",-0.365866374011565,0.000178955213303864,0.00237510876738274,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"291","PNMA2",-0.456953574173411,0.00018057731934393,0.00238819863188663,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"292","CLSTN3",-0.395618604877275,0.000181271553540799,0.00238896826350611,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"293","CREBRF",-0.378110419540439,0.000190460810680978,0.00250129652069144,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"294","NPY1R",0.373218385016294,0.000194000510084397,0.00253890563023343,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"295","PCBP2",-0.376888210975612,0.000196572311109049,0.0025602598025048,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"296","PDPK1",-0.36391017712037,0.000197638699502593,0.0025602598025048,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"297","CENPC",0.383571989593158,0.000197677141300956,0.0025602598025048,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"298","MEG3",0.630860809550461,0.000198432505745674,0.00256121131127405,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"299","LINGO1",-0.358235257734849,0.000200441835836911,0.00257828608014876,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"300","CALY",-0.369299103779736,0.000202056065591944,0.00259017946199093,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"301","KHDRBS2",0.435266929788339,0.000203644974623894,0.00259812247363913,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"302","HK1",-0.365378494265445,0.000205130625626348,0.00259812247363913,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"303","MFSD6",-0.364353592978029,0.000205162803151406,0.00259812247363913,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"304","ZNF326",0.36530825092771,0.000205442591765394,0.00259812247363913,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"305","LINC02256",0.359773425222816,0.000212517857646467,0.00267296937159931,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"306","DYNC2LI1",0.370355170530565,0.000212784303010701,0.00267296937159931,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"307","GNL1",-0.361047555328127,0.000213656542663157,0.00267497991414273,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"308","NLK",-0.373346818419285,0.000215777107973646,0.00269255421112629,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"309","GTDC1",-0.368154155036838,0.000218738356518419,0.00272046777179862,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"310","ANKRD36B",0.397037985885305,0.000227370005329715,0.00281654083263203,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"311","SNX27",-0.364711980906452,0.000227962836293966,0.00281654083263203,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"312","UBE4A",-0.357255108321626,0.000230128183378538,0.00283397198940914,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"313","SYT13",-0.362314290471372,0.000235519953268013,0.00288531625766609,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"314","CYP46A1",0.379785835076871,0.000235833890070152,0.00288531625766609,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"315","TOP2B",-0.368487816806027,0.000240679001575648,0.00293503353869524,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"316","KRAS",-0.360162707263193,0.000241500858868416,0.00293552500294425,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"317","ZMYND11",-0.362117793483797,0.000244191747475462,0.00295865872102527,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"318","BSN",-0.358588338959633,0.000249275772296718,0.00301054598310763,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"319","MPP6",-0.383881724002393,0.000252042328912243,0.00303420188267431,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"320","GABRD",-0.362821971574406,0.000256124302970699,0.00305467771210207,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"321","C1orf115",-0.351862445611977,0.000256167586200761,0.00305467771210207,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"322","B4GAT1",-0.361857765650621,0.000256183034960637,0.00305467771210207,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"323","TPPP",-0.357542550497536,0.000259736627792628,0.00308724928477567,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"324","KLF9",-0.360841682809655,0.000262172621100864,0.00310637339070929,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"325","PTPRG",0.370914663690845,0.000264643820991956,0.00312579305548989,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"326","LRRTM2",-0.369297760439599,0.000279602905576022,0.00329212700107692,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"327","SEMA6D",0.378464086879086,0.000280700260234385,0.0032947193045011,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"328","NAPB",-0.474317053857109,0.000282165704351853,0.00330160244718242,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"329","PRRC2A",-0.361199880025057,0.000286567828589825,0.00334269802541423,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"330","ARIH1",-0.36857103599016,0.000290749680349066,0.00338097770709317,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"331","MAP1A",-0.412362839661289,0.00029396823252062,0.00340785395477608,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"332","USP9X",-0.376734961923083,0.000297733446345611,0.00344088253684344,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"333","NRGN",-0.672960865719805,0.000301122294707409,0.00346937220527923,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"334","H2AFV",-0.357512683636761,0.00030286242531638,0.00347875005959732,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"335","PLEKHA5",0.433193473111767,0.000306538551601049,0.00351024024333396,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"336","SYP",-0.500645817841786,0.000307746370083477,0.00351335977517793,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"337","SHOC2",-0.35228530089613,0.000312985901019149,0.00356234861887249,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"338","EPHB6",-0.375691263343509,0.000317434734339547,0.00360206907002822,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"339","MSMO1",0.352348532093956,0.000319432544823524,0.00361382119987096,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"340","TMEM181",-0.354664775542045,0.000320622104571775,0.00361638626057533,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"341","TMEM33",-0.353078907519785,0.000323372804848901,0.00363368592482353,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"342","KIF3C",-0.348497905013569,0.000324090730781651,0.00363368592482353,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"343","MIR222HG",0.370201882295885,0.000327358609766375,0.00365940160203127,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"344","TTBK2",-0.381526971410018,0.000328801293053466,0.0036646221267324,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"345","FAM199X",-0.351425227411641,0.00033140804448148,0.00368274738187112,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"346","THUMPD3-AS1",0.360781855032106,0.000339104416197375,0.00375715689450543,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"347","DCTN1",-0.360833553551635,0.000340715938002233,0.00376390900922466,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"348","RIC1",0.34560579233682,0.000344668207107408,0.00379640406420945,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"349","CDH10",0.392685679193848,0.000345744930711122,0.00379712853728355,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"350","FNIP2",-0.349237317898911,0.000347459349671983,0.00380483182906113,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"351","RNF187",-0.343109342237237,0.000349442022085447,0.00381541928765389,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"352","USP11",-0.436213610233034,0.000350654878693306,0.00381756441846974,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"353","PTPRN",-0.356291157264199,0.000360576163607783,0.00391423141766137,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"354","RABEP1",-0.348612878239919,0.000366730548680945,0.00396956755286925,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"355","TAOK1",-0.435473961714862,0.000368319228365078,0.00397530753373343,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"356","APLP2",-0.429718226548678,0.000371697446720349,0.00400027395381556,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"357","CLK1",0.383442807112085,0.000374019865159974,0.0040137674672596,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"358","BSG",-0.364728443727381,0.000376569332105406,0.00402961370765785,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"359","TUB",-0.348679921553551,0.00038841796418687,0.00414459623149399,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"360","IQSEC1",-0.351295348007187,0.000391738628771117,0.00416818778941732,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"361","SSBP3",-0.349223671697219,0.000401292350394488,0.00425777985333813,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"362","NSUN6",0.361228712684552,0.000416676351038778,0.00440855316761028,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"363","PEAK1",-0.350065769297219,0.000420593472254058,0.00442939279904312,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"364","PCDH7",-0.499824513769594,0.000421004587129497,0.00442939279904312,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"365","ATP6V0D1",-0.337596957863427,0.000439646464844811,0.00461260369261762,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"366","TMEM259",-0.355811556156126,0.000441831929868708,0.00462262041389099,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"367","KCND2",-0.350999330944585,0.000448645980550213,0.00467607630333491,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"368","RMND5A",-0.337630033798525,0.000449431188898803,0.00467607630333491,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"369","STXBP5",-0.418840100919527,0.000461351929017622,0.00477882849887467,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"370","RIF1",-0.388252365077459,0.00046185163607335,0.00477882849887467,"L2_3_IT","females","P30","CORT","limmaVoomCC"
"371","S100A6",-0.3632528520747,0.000468035075727542,0.00482950479239738,"L2_3_IT","females","P30","CORT","limmaVoomCC"
