"","SYMBOL","logFC","P.Value","adj.P.Val","celltype","sex","timepoint","region","method"
"224","MAPK9",-0.404498928,6.75233e-05,0.001122722,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"225","SLC12A5",-0.48031593,6.7536e-05,0.001122722,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"226","ZNF248",0.405230332,6.75546e-05,0.001122722,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"227","CHGA",-0.443864427,6.81286e-05,0.001127274,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"228","LINC00599",0.50455094,7.20683e-05,0.00118723,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"229","SLC6A17",-0.387222725,7.23954e-05,0.00118741,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"230","STMN3",-0.418845255,7.29221e-05,0.001190849,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"231","ATXN7L3B",-0.414475767,7.42395e-05,0.001207114,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"232","TTC9B",0.454354967,7.51088e-05,0.001215986,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"233","GPRASP1",-0.403647025,7.67146e-05,0.001236653,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"234","KIFC2",-0.404032445,7.78444e-05,0.001249502,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"235","CPE",-0.504783547,7.87192e-05,0.001258168,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"236","IL6ST",-0.411258498,7.99012e-05,0.001270579,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"237","USP22",-0.437924496,8.03692e-05,0.001270579,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"238","DCTN5",-0.38981837,8.05106e-05,0.001270579,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"239","EPB41L1",-0.399682787,8.28297e-05,0.001301709,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"240","ARFGEF2",-0.383379564,8.50235e-05,0.001330618,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"241","NAGPA",0.401837293,8.58822e-05,0.00133848,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"242","ZHX1",-0.387232851,8.74184e-05,0.001356792,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"243","NPTX1",-0.415141415,8.86622e-05,0.001370434,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"244","NUDT3",-0.426682563,9.06049e-05,0.001393737,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"245","NAP1L5",-0.393935622,9.0912e-05,0.001393737,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"246","BMPR2",-0.439639962,9.17667e-05,0.001401121,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"247","CAMK2N1",-0.595836261,9.2909e-05,0.001412818,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"248","ROBO2",-0.415851652,9.91501e-05,0.001501645,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"249","NCOA1",-0.387458785,0.00010196,0.001537193,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"250","WSB1",0.470739479,0.000102316,0.001537193,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"251","WAC",-0.38709719,0.000104506,0.001563841,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"252","DNAJC5",-0.380226556,0.000106784,0.001590488,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"253","STX16",0.396006902,0.000107134,0.001590488,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"254","RAB22A",-0.374119333,0.000107698,0.00159258,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"255","GRIN1",-0.546564413,0.000108302,0.00159522,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"256","UBQLN2",-0.380304745,0.000114529,0.00167494,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"257","NISCH",-0.389851676,0.000114606,0.00167494,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"258","VXN",-0.377384298,0.000116075,0.001689838,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"259","RPS21",-0.50426928,0.00011765,0.00170615,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"260","CTSB",-0.383167453,0.000120029,0.001733953,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"261","CAMK2A",-0.57675064,0.000122239,0.00175912,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"262","HPCAL4",-0.389340035,0.000123386,0.001768841,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"263","BASP1",-0.527518885,0.000130121,0.001858302,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"264","PURA",-0.494957929,0.000130722,0.001859823,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"265","GDA",-0.438519016,0.000131509,0.001863952,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"266","GPHN",0.395962623,0.000133279,0.001881939,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"267","KCNC1",-0.38289128,0.000137505,0.001934341,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"268","EIF2AK2",-0.377194324,0.000138539,0.00194162,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"269","CCDC6",-0.375813074,0.000141448,0.001974149,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"270","TENT2",0.376217504,0.000141912,0.001974149,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"271","NMNAT2",-0.374140783,0.000143709,0.001991769,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"272","CD46",0.401586782,0.000151,0.002085139,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"273","PPP2R5E",-0.376767953,0.000157646,0.002168929,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"275","DPP7",-0.376935715,0.000160667,0.002191983,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"276","SEL1L",-0.370511747,0.000161072,0.002191983,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"277","IMPAD1",-0.367350685,0.000166914,0.002263278,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"278","PUM1",-0.369135497,0.000167886,0.002268272,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"279","WDR26",-0.377051494,0.00017199,0.002315396,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"280","ATP2A2",-0.499490595,0.000174826,0.002345169,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"281","DNAH6",0.37938052,0.000177789,0.002370969,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"282","KCNIP4",0.458877736,0.000178012,0.002370969,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"283","CELSR2",-0.365866374,0.000178955,0.002375109,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"284","PNMA2",-0.456953574,0.000180577,0.002388199,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"285","CLSTN3",-0.395618605,0.000181272,0.002388968,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"286","CREBRF",-0.37811042,0.000190461,0.002501297,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"287","NPY1R",0.373218385,0.000194001,0.002538906,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"288","PCBP2",-0.376888211,0.000196572,0.00256026,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"289","PDPK1",-0.363910177,0.000197639,0.00256026,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"290","CENPC",0.38357199,0.000197677,0.00256026,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"291","MEG3",0.63086081,0.000198433,0.002561211,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"292","LINGO1",-0.358235258,0.000200442,0.002578286,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"293","CALY",-0.369299104,0.000202056,0.002590179,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"294","KHDRBS2",0.43526693,0.000203645,0.002598122,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"295","HK1",-0.365378494,0.000205131,0.002598122,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"296","MFSD6",-0.364353593,0.000205163,0.002598122,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"297","ZNF326",0.365308251,0.000205443,0.002598122,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"298","LINC02256",0.359773425,0.000212518,0.002672969,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"299","DYNC2LI1",0.370355171,0.000212784,0.002672969,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"300","GNL1",-0.361047555,0.000213657,0.00267498,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"301","NLK",-0.373346818,0.000215777,0.002692554,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"302","GTDC1",-0.368154155,0.000218738,0.002720468,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"303","ANKRD36B",0.397037986,0.00022737,0.002816541,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"304","SNX27",-0.364711981,0.000227963,0.002816541,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"305","UBE4A",-0.357255108,0.000230128,0.002833972,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"306","SYT13",-0.36231429,0.00023552,0.002885316,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"307","CYP46A1",0.379785835,0.000235834,0.002885316,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"308","TOP2B",-0.368487817,0.000240679,0.002935034,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"309","KRAS",-0.360162707,0.000241501,0.002935525,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"310","ZMYND11",-0.362117793,0.000244192,0.002958659,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"311","BSN",-0.358588339,0.000249276,0.003010546,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"312","MPP6",-0.383881724,0.000252042,0.003034202,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"313","GABRD",-0.362821972,0.000256124,0.003054678,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"314","C1orf115",-0.351862446,0.000256168,0.003054678,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"315","B4GAT1",-0.361857766,0.000256183,0.003054678,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"316","TPPP",-0.35754255,0.000259737,0.003087249,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"317","KLF9",-0.360841683,0.000262173,0.003106373,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"318","PTPRG",0.370914664,0.000264644,0.003125793,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"319","LRRTM2",-0.36929776,0.000279603,0.003292127,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"320","SEMA6D",0.378464087,0.0002807,0.003294719,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"321","NAPB",-0.474317054,0.000282166,0.003301602,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"322","PRRC2A",-0.36119988,0.000286568,0.003342698,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"323","ARIH1",-0.368571036,0.00029075,0.003380978,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"324","MAP1A",-0.41236284,0.000293968,0.003407854,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"325","USP9X",-0.376734962,0.000297733,0.003440883,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"326","NRGN",-0.672960866,0.000301122,0.003469372,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"327","H2AFV",-0.357512684,0.000302862,0.00347875,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"328","PLEKHA5",0.433193473,0.000306539,0.00351024,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"329","SYP",-0.500645818,0.000307746,0.00351336,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"330","SHOC2",-0.352285301,0.000312986,0.003562349,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"331","EPHB6",-0.375691263,0.000317435,0.003602069,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"332","MSMO1",0.352348532,0.000319433,0.003613821,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"333","TMEM181",-0.354664776,0.000320622,0.003616386,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"334","TMEM33",-0.353078908,0.000323373,0.003633686,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"335","KIF3C",-0.348497905,0.000324091,0.003633686,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"336","MIR222HG",0.370201882,0.000327359,0.003659402,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"337","TTBK2",-0.381526971,0.000328801,0.003664622,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"338","FAM199X",-0.351425227,0.000331408,0.003682747,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"339","THUMPD3-AS1",0.360781855,0.000339104,0.003757157,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"340","DCTN1",-0.360833554,0.000340716,0.003763909,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"341","RIC1",0.345605792,0.000344668,0.003796404,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"342","CDH10",0.392685679,0.000345745,0.003797129,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"343","FNIP2",-0.349237318,0.000347459,0.003804832,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"344","RNF187",-0.343109342,0.000349442,0.003815419,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"345","USP11",-0.43621361,0.000350655,0.003817564,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"346","PTPRN",-0.356291157,0.000360576,0.003914231,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"347","RABEP1",-0.348612878,0.000366731,0.003969568,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"348","TAOK1",-0.435473962,0.000368319,0.003975308,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"349","APLP2",-0.429718227,0.000371697,0.004000274,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"350","CLK1",0.383442807,0.00037402,0.004013767,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"351","BSG",-0.364728444,0.000376569,0.004029614,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"352","TUB",-0.348679922,0.000388418,0.004144596,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"353","IQSEC1",-0.351295348,0.000391739,0.004168188,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"354","SSBP3",-0.349223672,0.000401292,0.00425778,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"355","NSUN6",0.361228713,0.000416676,0.004408553,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"356","PEAK1",-0.350065769,0.000420593,0.004429393,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"357","PCDH7",-0.499824514,0.000421005,0.004429393,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"358","ATP6V0D1",-0.337596958,0.000439646,0.004612604,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"359","TMEM259",-0.355811556,0.000441832,0.00462262,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"360","KCND2",-0.350999331,0.000448646,0.004676076,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"361","RMND5A",-0.337630034,0.000449431,0.004676076,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"362","STXBP5",-0.418840101,0.000461352,0.004778828,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"363","RIF1",-0.388252365,0.000461852,0.004778828,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"364","S100A6",-0.363252852,0.000468035,0.004829505,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"365","TECR",-0.340997318,0.000474877,0.004873421,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"366","CNTN4",0.355471711,0.000477036,0.004873421,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"367","JAK1",-0.344839442,0.000477177,0.004873421,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"368","SLC16A7",-0.353221189,0.000477481,0.004873421,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"369","PPP2R1A",-0.355642765,0.000479931,0.00488515,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"370","CAMK2B",-0.468170404,0.000483971,0.004912956,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"371","TRIM44",-0.388108321,0.000488958,0.004950204,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"372","CCND2",-0.363965884,0.000498085,0.005029047,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"373","MGAT4A",-0.341268403,0.000504084,0.005075981,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"374","AES",-0.35425693,0.000512373,0.005143532,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"375","FAXC",-0.338150975,0.000516173,0.005143532,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"376","RIC3",0.34115257,0.000517258,0.005143532,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"377","OXR1",-0.441026752,0.000517468,0.005143532,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"378","TUBA4A",-0.348682871,0.00051764,0.005143532,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"379","XIAP",-0.344415263,0.000533992,0.005292013,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"380","SCHIP1",0.348617416,0.000537087,0.005308678,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"381","TM9SF3",-0.33808287,0.000539457,0.005316351,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"382","MYO5A",-0.455254824,0.000540694,0.005316351,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"383","PNMA8A",-0.338841402,0.000542677,0.005321922,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"384","HCN1",-0.349270604,0.000555843,0.005434812,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"385","NAP1L2",-0.353558924,0.000558047,0.005434812,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"386","SYNCRIP",-0.341697095,0.00055853,0.005434812,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"387","GNAI1",-0.33206393,0.00056504,0.005483951,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"388","ANKRD11",-0.340115742,0.000568766,0.005505894,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"389","HRH2",0.342558686,0.000571482,0.005517961,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"390","SRSF11",0.455187777,0.000576788,0.00555196,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"391","FKBP8",-0.389348013,0.00057796,0.00555196,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"392","CREG2",-0.499731789,0.000579763,0.005555074,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"393","CBX6",-0.335458445,0.000594173,0.005678659,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"394","PRRT1",-0.331042094,0.000595951,0.0056812,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"395","ANKRD10",0.343529456,0.000599766,0.00570309,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"396","CSMD1",0.42286065,0.000606462,0.005746797,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"397","PUM2",-0.341435327,0.000607422,0.005746797,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"398","UBQLN1",-0.335891218,0.000613344,0.005788244,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"399","CCPG1",0.410944462,0.000622631,0.005861161,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"400","CREBZF",0.338398536,0.000631791,0.005932519,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"401","ZBTB44",-0.342472974,0.000641996,0.006013314,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"402","C16orf45",-0.3540073,0.000663458,0.006192486,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"403","YY1",-0.33221748,0.000664423,0.006192486,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"404","TRIM37",-0.350150422,0.000672874,0.006255236,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"405","PTPRF",-0.324001744,0.000675667,0.006255236,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"406","VSNL1",-0.577720509,0.000676152,0.006255236,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"407","CDIP1",-0.33103627,0.000681443,0.006288698,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"408","IRS2",-0.327472689,0.000695542,0.006403077,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"409","PRKAR2B",-0.338691301,0.000705558,0.006479405,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"410","KHDRBS3",-0.35468808,0.000707681,0.006483046,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"411","CLVS2",-0.352922425,0.000714637,0.006530841,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"412","EPC1",0.351164628,0.00072644,0.006608796,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"413","TMEM205",0.338523083,0.000726686,0.006608796,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"414","PDE4B",0.33062496,0.000751973,0.00681607,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"415","FAM81A",-0.326280612,0.000754911,0.00681607,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"416","EGR1",-0.356486089,0.000754921,0.00681607,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"417","AGBL4",0.334265684,0.000762008,0.006863556,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"418","SPTAN1",-0.46901712,0.000770468,0.006916008,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"419","ATP6AP1",-0.33154841,0.000771514,0.006916008,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"420","GNB1",-0.373426243,0.000776147,0.006940976,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"421","TNRC6C",-0.33977043,0.000784929,0.007002833,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"422","PURB",-0.328028833,0.000787898,0.007012664,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"423","RHOB",-0.316829202,0.000815512,0.007241286,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"424","SLC38A1",-0.358839338,0.000819129,0.007256249,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"425","ARF1",-0.374064647,0.000834729,0.007377039,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"426","CLOCK",-0.336237086,0.000841097,0.007415866,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"427","HS6ST3",-0.358800475,0.000847147,0.007451723,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"428","EIF3A",-0.323060201,0.000869852,0.007633564,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"429","THRAP3",0.33193443,0.000881,0.007713373,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"430","TMEM248",-0.321842477,0.000889468,0.00775558,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"431","PTEN",-0.332249818,0.000889951,0.00775558,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"432","KIF5A",-0.341232755,0.000897762,0.007802381,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"433","XIST",0.4868157,0.000899476,0.007802381,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"434","ST13",-0.336908385,0.000918024,0.007944926,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"435","RPL3",-0.426662837,0.000924981,0.007986731,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"436","SCRN1",-0.33025884,0.000935514,0.008048735,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"437","NBN",0.323588851,0.000936448,0.008048735,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"438","HPCAL1",-0.400800704,0.000938975,0.008052036,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"439","PNKD",-0.326649606,0.000947692,0.008108268,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"440","DTWD1",0.378269699,0.000951059,0.008118587,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
"441","CDC37",-0.327298685,0.000959908,0.008175547,"L2_3_IT","female","Postmortem","CORT","LimmaVoomCC"
