"SYMBOL","FC","logFC","P.Value","adj.P.Val","AveExpr","Sex","DEG_method","Cell_Type","Metadata","Time_point","Tissue"
"PPIA",-1.411898102,-0.497635972,3.17265e-05,0.004225247,9.136472972,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"C1orf61",-1.297787274,-0.376053925,3.17637e-05,0.004225247,7.980111003,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"MT-ND5",1.366746836,0.450746036,3.22128e-05,0.004225247,8.520192532,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"MT-ND3",1.308620013,0.38804624,3.53472e-05,0.004450913,8.092334267,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"PHF20L1",-1.395212769,-0.480485149,3.89862e-05,0.004720329,9.184296227,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"GABARAPL2",-1.349431094,-0.432351311,5.30489e-05,0.006185111,8.360580425,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"ATP6V0C",-1.392441306,-0.477616517,5.81124e-05,0.006533494,8.638873369,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"SMARCA2",-1.4124672,-0.498217366,7.0468e-05,0.007649419,9.047387961,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"RNASET2",-1.269175367,-0.343891425,7.75446e-05,0.008137009,7.895393903,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"PURA",1.361039622,0.444709066,9.02173e-05,0.008925129,8.573929137,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"RPS12",-1.318556206,-0.39895907,9.07256e-05,0.008925129,8.208976294,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"DCN",-1.26922451,-0.343947286,0.000101881,0.009718791,7.759901382,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"PCDH9",1.578595384,0.658641436,0.00011277,0.010191657,8.983837819,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"HSPH1",1.390611833,0.475719771,0.000113313,0.010191657,8.909315946,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"VSTM2A",-1.366653595,-0.45064761,0.00012719,0.011122089,8.616076981,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"SEC14L1",-1.274345333,-0.349756285,0.000146927,0.012471476,7.948911826,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"AL078639.1",1.355306184,0.438618815,0.000150545,0.012471476,8.246575371,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"TMEM14A",-1.274807866,-0.350279826,0.0001698,0.013612509,8.101106946,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"GSTK1",-1.245577194,-0.316814435,0.000172967,0.013612509,7.854534769,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"RIPOR2",1.307692304,0.387023119,0.000189019,0.014512997,8.019200735,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"PEG3",1.359393646,0.442963284,0.000221944,0.016635266,10.21519724,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"GARNL3",-1.271910398,-0.346997041,0.000237555,0.017391216,8.057934274,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"STX1A",-1.233986093,-0.303326135,0.000249508,0.017501513,7.724650682,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"MT-ND1",1.280358462,0.356547778,0.00025018,0.017501513,8.146612859,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"NMU",-1.26493294,-0.339060903,0.000270728,0.01830572,7.901909374,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"PENK",-1.330800208,-0.412293997,0.000273968,0.01830572,7.900665845,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"NUFIP2",1.300163343,0.378692884,0.000280207,0.01830572,8.094775138,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"RPS21",-1.283397897,-0.359968524,0.000289769,0.01830572,8.157805704,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"NREP",1.323999318,0.40490238,0.000291791,0.01830572,8.211639893,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"CACNG8",-1.308462475,-0.38787255,0.000296567,0.01830572,8.372287946,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"PNOC",-1.289879898,-0.367236741,0.000429964,0.02554466,8.054041688,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"ACADVL",-1.228659196,-0.297084798,0.000430072,0.02554466,7.82928606,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"RPH3A",-1.313425413,-0.393334275,0.000447817,0.026106087,8.614278787,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"HNRNPU",1.32142582,0.40209544,0.000515008,0.02947719,9.451331797,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"NDUFA4",-1.34929458,-0.432205354,0.000565221,0.031756467,9.092770203,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"ATP5MD",-1.292568334,-0.370240553,0.000575006,0.031756467,8.448827406,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"CNTNAP2",1.364313662,0.448175365,0.000587032,0.031834816,9.095791569,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"LUC7L",-1.275255082,-0.35078585,0.000599051,0.031834816,8.304164812,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"UQCRH",-1.281647149,-0.357999128,0.000606763,0.031834816,8.45863651,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"LRRTM3",-1.279362698,-0.355425325,0.000682688,0.035231164,8.182703999,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"ADGRB3",-1.304918141,-0.383959308,0.000694739,0.035274817,8.695410074,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"NDUFA1",-1.25572372,-0.328519082,0.000749014,0.037132371,8.155889813,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"NORAD",1.326098747,0.407188208,0.000754915,0.037132371,9.09335111,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"TMTC1",1.280601339,0.356821423,0.000768455,0.037216854,8.088832587,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"DDX6",1.28688035,0.363877923,0.00080301,0.03786016,8.343141378,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"MT-ATP6",1.232236204,0.301278828,0.000805791,0.03786016,8.007017668,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"SLC24A4",-1.271123541,-0.346104253,0.0008825,0.040854571,8.054884093,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"NEDD8",-1.227550202,-0.295782026,0.000896581,0.040904878,7.943572915,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"RBM6",-1.237506515,-0.30743612,0.000942979,0.041837376,8.055646805,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"MGST3",-1.257412089,-0.330457539,0.0009436,0.041837376,8.18406195,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"GNG3",-1.272107931,-0.347221081,0.000991388,0.043345692,8.281101793,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"PWAR6",1.29938507,0.377829033,0.001008807,0.043503063,9.69928179,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"MCUB",-1.216831345,-0.283129222,0.001029606,0.043799992,7.741415381,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"RPL26",-1.288103545,-0.36524857,0.001114248,0.045785589,8.581859247,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"CDH10",-1.286924211,-0.363927094,0.001114515,0.045785589,8.474595295,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"SCAI",-1.288454981,-0.36564213,0.001153764,0.045785589,8.680227312,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"GAD2",1.345239811,0.42786338,0.001156324,0.045785589,8.867656636,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"AL365361.1",1.265640246,0.339867382,0.001157742,0.045785589,8.093158371,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"TCEAL2",-1.272470359,-0.347632051,0.001168621,0.045785589,8.430879211,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"SRSF11",-1.281177751,-0.357470649,0.001178092,0.045785589,9.501461265,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"TAC1",-1.37322218,-0.457565065,0.001211137,0.045939417,8.191777531,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"RAB21",1.216686976,0.282958046,0.001211236,0.045939417,7.735500784,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"ZC3H8",-1.214696899,-0.280596365,0.001225998,0.045945748,7.871108314,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"CDH8",-1.276129915,-0.351775209,0.001272239,0.047117745,8.452855688,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"NDUFB2",-1.242816995,-0.313613875,0.00130262,0.047681938,8.121524702,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"PIK3R1",1.288597912,0.365802162,0.001372807,0.049673519,8.290575092,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"LINC00632",-1.640841699,-0.714436061,3.00559e-11,1.12048e-07,9.425048838,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"CRH",-1.837641579,-0.877855405,5.05022e-10,9.4136e-07,8.30764514,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"ATP6V0C",-1.619627576,-0.695662111,1.20694e-09,1.17216e-06,9.037969549,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"LINC00473",-1.452720784,-0.538757441,1.25768e-09,1.17216e-06,7.72945789,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"AC092691.1",-1.606257912,-0.683703561,2.57007e-09,1.91625e-06,9.043729414,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"AHI1",-1.543515168,-0.62621966,4.92305e-09,3.05886e-06,9.512124382,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"CALM2",-1.574604167,-0.654989201,9.31626e-09,4.65509e-06,10.10601471,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"MT-ND4",1.511552285,0.596030883,9.98946e-09,4.65509e-06,8.605237932,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"ATP5MC1",-1.419566088,-0.505450015,1.69291e-08,7.01242e-06,7.863130052,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"VGF",-1.465664835,-0.551555229,1.91392e-08,7.13509e-06,7.775090559,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"WSB1",-1.514350643,-0.598699295,2.31719e-08,7.85316e-06,9.223034441,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"RSRP1",-1.489953394,-0.575267203,5.36911e-08,1.668e-05,8.459025823,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"RNASEK",-1.429193239,-0.515200994,1.43231e-07,4.10742e-05,8.115430255,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"CSMD1",-1.527680274,-0.611342635,1.84485e-07,4.85622e-05,9.136568391,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"SAT2",-1.423175423,-0.509113502,1.95395e-07,4.85622e-05,8.091999721,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"GOLT1B",-1.353735059,-0.436945415,3.28818e-07,7.66147e-05,7.704865658,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"KCNT2",-1.513200424,-0.597603086,4.2765e-07,9.37812e-05,8.714944309,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"FXYD6",-1.485728599,-0.5711706,4.95108e-07,0.000101377,9.886790557,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"NDUFA4",-1.500874282,-0.585803138,5.16672e-07,0.000101377,8.892425831,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"GPHN",-1.429122343,-0.515129427,6.85872e-07,0.000127846,8.401667259,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"RTN1",-1.454696563,-0.540718251,8.83398e-07,0.000156824,10.11659407,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"STMN2",-1.508284256,-0.592908349,9.73879e-07,0.000165028,8.863596988,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"TMEM59L",-1.438263868,-0.524328381,1.72444e-06,0.000279509,8.786140954,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"BEX3",-1.451694268,-0.537737649,1.85254e-06,0.000287761,9.090917097,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"C1orf61",-1.357446929,-0.440895796,2.25974e-06,0.000326076,7.902511114,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"RABAC1",-1.367562217,-0.45160647,2.27414e-06,0.000326076,7.975290349,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"ARL6IP1",-1.443057464,-0.529128751,2.54862e-06,0.00034096,9.306772656,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"CADM2",-1.452626827,-0.538664129,2.78188e-06,0.00034096,10.23020167,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"MEG3",-1.34836399,-0.431210004,2.79231e-06,0.00034096,12.10474854,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"NDUFV1",-1.354341603,-0.437591673,2.8387e-06,0.00034096,7.937567407,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"CXCL14",-1.73201245,-0.7924493,2.87553e-06,0.00034096,9.78821259,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"MEF2C",-1.459440394,-0.54541529,2.92669e-06,0.00034096,10.11577233,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"SERPINI1",-1.406056262,-0.491654323,3.18665e-06,0.000359995,8.030994942,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"CPE",-1.442071909,-0.528143106,4.41222e-06,0.000483787,8.8456681,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"NCALD",-1.420751992,-0.506654738,6.78167e-06,0.000722344,8.551726521,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"BEX2",-1.37982247,-0.46448266,9.14306e-06,0.000946814,8.239206375,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"GNG3",-1.347977091,-0.430795978,9.58584e-06,0.000965838,7.948324473,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"CDH10",-1.409690702,-0.495378657,1.00335e-05,0.000984338,8.698530827,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"DNAJB1",1.284036433,0.360686138,1.07088e-05,0.00102365,7.585903827,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"VIP",-1.654519183,-0.726412019,1.11963e-05,0.001029822,10.00261684,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"EIF1",-1.404078397,-0.489623491,1.13258e-05,0.001029822,8.950307295,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"ATP2B1",-1.427612139,-0.513604074,1.18102e-05,0.001048297,9.755037661,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"MDH1",-1.403894108,-0.489434122,1.40005e-05,0.001213813,8.655774523,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"CHGB",-1.361290357,-0.444974819,2.27689e-05,0.001919739,8.251655435,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"PDE4B",-1.313015932,-0.392884422,2.31728e-05,0.001919739,7.871272012,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"SNRPN",-1.382805304,-0.467598043,2.46877e-05,0.002000776,9.463921288,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"THY1",-1.397252709,-0.482592972,2.94113e-05,0.002282734,8.950170835,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"NRXN1",-1.342767753,-0.425209796,3.08805e-05,0.002282734,10.37855871,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"MALAT1",-1.294420329,-0.372306171,3.19637e-05,0.002282734,15.88357073,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"TMEM14A",-1.331551903,-0.413108665,3.2084e-05,0.002282734,8.063106246,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"SRRM4",-1.364005196,-0.447849141,3.29802e-05,0.002282734,8.662302889,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"REX1BD",-1.313982108,-0.393945631,3.34583e-05,0.002282734,7.972613176,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"SCG2",-1.485130829,-0.570590027,3.35771e-05,0.002282734,10.17025562,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"CCDC85B",-1.321995351,-0.402717103,3.42908e-05,0.002282734,8.015350813,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"NRSN1",-1.320810851,-0.401423878,3.44032e-05,0.002282734,7.917627018,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"MRPS21",-1.318471015,-0.398865856,3.48434e-05,0.002282734,7.993691646,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"SELENOH",-1.304867111,-0.383902889,3.49978e-05,0.002282734,7.910467792,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"GABARAPL2",-1.366361335,-0.450339056,3.55146e-05,0.002282734,8.427512263,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"FAM173A",-1.255854129,-0.3286689,3.6256e-05,0.00229089,7.563791548,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"MT-ND2",1.324179341,0.405098527,3.70406e-05,0.002301458,8.121928727,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"OLFM1",-1.439347597,-0.52541504,3.90121e-05,0.002384214,9.133779518,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"OCIAD1",-1.355828689,-0.439174904,4.30006e-05,0.002585582,8.747896616,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"ATP6V0B",-1.341121082,-0.423439496,4.46954e-05,0.002641863,8.322641628,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"GPM6A",-1.34178641,-0.424155037,4.53539e-05,0.002641863,10.14079818,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"AC027031.2",-1.373639869,-0.458003818,4.6465e-05,0.002664947,8.378224252,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"PPP2R2B",-1.315941924,-0.39609582,4.76147e-05,0.002689507,8.047574762,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"FBXO44",-1.288651081,-0.365861688,4.90198e-05,0.002694264,7.813681033,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"SEMA5A",1.287049461,0.364067497,4.91443e-05,0.002694264,7.528186912,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"TMEM145",-1.303193991,-0.382051856,5.1327e-05,0.002741794,7.901362885,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"CDC42",-1.353446765,-0.436638144,5.14822e-05,0.002741794,8.44393202,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"MT-CO3",1.348716811,0.431587459,5.30317e-05,0.002744606,8.945136915,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"ZMAT4",-1.346692454,-0.429420418,5.35688e-05,0.002744606,7.85931325,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"EIF3K",-1.277589129,-0.353423942,5.45696e-05,0.002744606,7.740472206,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"PTPRZ1",-1.371563696,-0.455821623,5.51319e-05,0.002744606,8.380876933,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"MGST3",-1.338704884,-0.420837956,5.52161e-05,0.002744606,8.224932447,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"TMEM160",-1.301039347,-0.379664594,5.79851e-05,0.002811942,7.94546008,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"ADARB2",-1.368548646,-0.452646717,5.80793e-05,0.002811942,9.099022068,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"KMO",-1.312349142,-0.39215159,6.52971e-05,0.003093893,7.76364914,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"COX5B",-1.359556048,-0.443135628,6.72293e-05,0.003093893,8.48161065,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"SERINC1",-1.350727356,-0.433736496,6.73702e-05,0.003093893,10.0147575,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"CHRNA2",-1.33890358,-0.42105207,6.79976e-05,0.003093893,8.223874424,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"ATP5MC3",-1.311405813,-0.391114195,6.80524e-05,0.003093893,8.055675303,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"SCG5",-1.346316785,-0.429017913,6.88978e-05,0.003094591,8.469619077,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"NDFIP1",-1.356409805,-0.439793119,7.16747e-05,0.003147814,9.287256246,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"PPIA",-1.363523846,-0.447339931,7.25601e-05,0.003147814,9.037810546,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"BEX1",-1.350327328,-0.433309169,7.26159e-05,0.003147814,8.68863247,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"SYNPR",-1.354792795,-0.43807222,8.01146e-05,0.003428803,9.928074059,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"SNAP25",-1.372268967,-0.45656328,8.09374e-05,0.003428803,9.854781787,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
"R3HDM1",-1.298784982,-0.377162608,8.28246e-05,0.003469327,7.967377309,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT"
