"","SYMBOL","FC_mouse","logFC_mouse","P.Value_mouse","adj.P.Val_mouse","AveExpr_mouse","Sex_mouse","DEG_method_mouse","Cell_Type_mouse","Metadata_mouse","Time_point_mouse","Tissue_mouse","broad_class_mouse","FC_human","logFC_human","P.Value_human","adj.P.Val_human","AveExpr_human","Sex_human","DEG_method_human","Cell_Type_human","Metadata_human","Time_point_human","Tissue_human","broad_class_human"
"271","PPP2R5C",-1.44759400946571,-0.533657042574405,0.0139082456274451,0.0495189748862657,7.78272925240751,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.221964999,-0.289202962,0.003673539,0.021660616,7.945824562,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"272","PPP2R5E",-1.52739600575328,-0.611074156088887,0.00345358678570479,0.0316219040066095,7.75445191783039,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.298429743,-0.376767953,0.000157646,0.002168929,8.048488583,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"273","PRKAR2B",-1.65606235054085,-0.727756991148053,0.000624025825378853,0.0253700058059678,7.79397541005876,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.26460892,-0.338691301,0.000705558,0.006479405,8.108917892,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"274","PSMA1",-1.61427254050381,-0.690884171948842,0.00357773944574631,0.031954930995342,8.03237209175159,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.18645506,-0.246657456,0.003703228,0.049482557,7.705394423,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"275","PTGDS",2.37538300034033,1.24816014845125,1.13025731524824e-06,0.00071017834641431,8.78637927375378,"females","LimmaVoomCC","L6","M_MUT_and_WT_F_P60_CORT","P60","CORT","Glutamatergic",-1.365836429,-0.449784719,0.000363542,0.010825468,10.910697,"female","LimmaVoomCC","Astro","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"276","PTGDS",2.37538300034033,1.24816014845125,1.13025731524824e-06,0.00071017834641431,8.78637927375378,"females","LimmaVoomCC","L6","M_MUT_and_WT_F_P60_CORT","P60","CORT","Glutamatergic",-1.254962968,-0.327644793,0.000458256,0.008987728,11.02754924,"female","LimmaVoomCC","Oligo","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"277","PTGES3",-1.66602108397598,-0.736406658539663,0.000472745486647247,0.0253700058059678,7.75098477376725,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",1.202686882,0.266261087,6.1036e-05,0.001582799,9.325540668,"female","LimmaVoomCC","Oligo","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"278","PTN",1.66314338962667,0.733912557431803,1.04702796089479e-05,0.00404067805434591,8.52046872467906,"females","LimmaVoomCC","L6","M_MUT_and_WT_F_P60_CORT","P60","CORT","Glutamatergic",-1.14041463,-0.189558452,0.004606513,0.043088613,9.331816218,"female","LimmaVoomCC","Oligo","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"279","PTOV1",-1.61031394618756,-0.687341983031591,0.00225778253970802,0.0294477334533286,7.90472710943151,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.195596062,-0.25773005,0.008833819,0.041013378,7.857593616,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"280","PTPRG",-1.56764441513367,-0.648598353649431,0.00525712133216787,0.0352721174276881,7.93534871697917,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",1.293172438,0.370914664,0.000264644,0.003125793,8.047357086,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"281","PTPRS",1.49307635609394,0.578287946946843,0.000222906760832275,0.0095758301639728,9.53891259011094,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.282782956,-0.359277091,6.60467e-05,0.00225967,7.630797547,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"282","PVALB",1.67488427688749,0.74406141859843,8.71830926750167e-06,0.00113919241095355,9.04452577504939,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.729423516,-0.790291212,4.88499e-09,1.03318e-06,8.324746468,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"283","RAB15",-1.55131980705885,-0.633496130923998,0.00869770434464331,0.0415427554002197,8.04299065285157,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.19319752,-0.254832884,0.009074513,0.04176945,7.792627854,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"284","RAB3A",1.44072674381212,0.526796731952449,0.000621585687450909,0.0203051324567297,8.78198548130339,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.316943738,-0.397193712,0.000221088,0.005683547,8.722308795,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"285","RAB6B",1.37576710160023,0.460236262332909,0.00227586479323128,0.040898266628177,8.88746571187563,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.292899242,-0.370609848,0.00180071,0.012785378,8.491512141,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"286","RABEP1",-1.72617323453931,-0.787577257141108,0.000526084127369789,0.0253700058059678,7.8602836644793,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.273335752,-0.348612878,0.000366731,0.003969568,8.015650575,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"287","RASGRF1",-1.68358436001599,-0.751536012657975,4.4593709409071e-05,0.00697254499260402,8.3193331641752,"females","LimmaVoomCC","L6","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.195872319,-0.258063364,0.008723739,0.040653055,7.884547881,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"288","RBFOX1",1.50182400151301,0.586715753583371,0.000198410721990147,0.00928680633076271,9.97091226367667,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.296100984,-0.374178128,8.17875e-05,0.002661239,9.394250259,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"289","RELL2",-1.60857175891207,-0.685780296523679,0.00252004322085609,0.0295526124128419,7.97157604388954,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.259207839,-0.332516428,0.000200655,0.005429156,7.560224094,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"290","RGS8",-1.4818889932708,-0.567437380939388,0.0113031585906983,0.0457543590278246,7.81393000978342,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.227442206,-0.295655097,0.000990767,0.019338121,7.699045335,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"291","RIC3",-1.64799150046068,-0.720708801820376,0.0011199296608721,0.0261736154036996,7.86055581135184,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",1.266768212,0.34115257,0.000517258,0.005143532,8.0534623,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"292","RIF1",-1.24881161279065,-0.32055585821769,0.00324286330666814,0.0478048417778411,7.9089531139348,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.308806996,-0.388252365,0.000461852,0.004778828,8.370668408,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"293","RPL8",-1.47223372467366,-0.558006724832839,0.0134610200626453,0.0488568329525967,7.90025784557652,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.247183723,-0.318674005,0.007649779,0.037218356,8.490996171,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"294","RPL8",-1.47223372467366,-0.558006724832839,0.0134610200626453,0.0488568329525967,7.90025784557652,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.349854123,-0.432803506,2.30733e-05,0.00096721,8.192883919,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"295","RSRP1",1.8756184610462,0.907366384176025,0.000121890200863977,0.037868972545014,10.8359485558557,"females","LimmaVoomCC","Vip","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.489953394,-0.575267203,5.36911e-08,1.668e-05,8.459025823,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"296","RSRP1",1.8756184610462,0.907366384176025,0.000121890200863977,0.037868972545014,10.8359485558557,"females","LimmaVoomCC","Vip","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.197901596,-0.2605094,0.00042045,0.008521124,9.630796169,"female","LimmaVoomCC","Oligo","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"297","RSRP1",1.8756184610462,0.907366384176025,0.000121890200863977,0.037868972545014,10.8359485558557,"females","LimmaVoomCC","Vip","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.346648579,-0.429373415,0.000592575,0.037747158,8.506495872,"female","LimmaVoomCC","Lamp5","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"298","RSRP1",1.8756184610462,0.907366384176025,0.000121890200863977,0.037868972545014,10.8359485558557,"females","LimmaVoomCC","Vip","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.588761672,-0.667902724,9.31243e-11,4.46638e-08,8.49280481,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"299","RSRP1",1.8756184610462,0.907366384176025,0.000121890200863977,0.037868972545014,10.8359485558557,"females","LimmaVoomCC","Vip","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.400237692,-0.485671747,0.000126281,0.020442359,8.592379314,"female","LimmaVoomCC","Sncg","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"300","RSRP1",1.8756184610462,0.907366384176025,0.000121890200863977,0.037868972545014,10.8359485558557,"females","LimmaVoomCC","Vip","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.21199921,-0.277388759,0.000344114,0.015778013,9.259768876,"female","LimmaVoomCC","OPC","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"301","RSRP1",1.8756184610462,0.907366384176025,0.000121890200863977,0.037868972545014,10.8359485558557,"females","LimmaVoomCC","Vip","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",1.445932973,0.532000677,1.9119e-05,0.000410349,9.190483834,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"302","RSRP1",1.8756184610462,0.907366384176025,0.000121890200863977,0.037868972545014,10.8359485558557,"females","LimmaVoomCC","Vip","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.408474994,-0.494133951,3.02188e-06,0.000864808,8.512312994,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"303","RSRP1",1.62920092218249,0.704164536068088,0.0136262219558662,0.0490726794983166,10.5818748827752,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.489953394,-0.575267203,5.36911e-08,1.668e-05,8.459025823,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"304","RSRP1",1.62920092218249,0.704164536068088,0.0136262219558662,0.0490726794983166,10.5818748827752,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.197901596,-0.2605094,0.00042045,0.008521124,9.630796169,"female","LimmaVoomCC","Oligo","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"305","RSRP1",1.62920092218249,0.704164536068088,0.0136262219558662,0.0490726794983166,10.5818748827752,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.346648579,-0.429373415,0.000592575,0.037747158,8.506495872,"female","LimmaVoomCC","Lamp5","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"306","RSRP1",1.62920092218249,0.704164536068088,0.0136262219558662,0.0490726794983166,10.5818748827752,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.588761672,-0.667902724,9.31243e-11,4.46638e-08,8.49280481,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"307","RSRP1",1.62920092218249,0.704164536068088,0.0136262219558662,0.0490726794983166,10.5818748827752,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.400237692,-0.485671747,0.000126281,0.020442359,8.592379314,"female","LimmaVoomCC","Sncg","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"308","RSRP1",1.62920092218249,0.704164536068088,0.0136262219558662,0.0490726794983166,10.5818748827752,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.21199921,-0.277388759,0.000344114,0.015778013,9.259768876,"female","LimmaVoomCC","OPC","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"309","RSRP1",1.62920092218249,0.704164536068088,0.0136262219558662,0.0490726794983166,10.5818748827752,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",1.445932973,0.532000677,1.9119e-05,0.000410349,9.190483834,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"310","RSRP1",1.62920092218249,0.704164536068088,0.0136262219558662,0.0490726794983166,10.5818748827752,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.408474994,-0.494133951,3.02188e-06,0.000864808,8.512312994,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"311","RSRP1",1.5885979623066,0.667754057867727,3.83454255912893e-06,0.000668062525857129,11.1453065161977,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.489953394,-0.575267203,5.36911e-08,1.668e-05,8.459025823,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"312","RSRP1",1.5885979623066,0.667754057867727,3.83454255912893e-06,0.000668062525857129,11.1453065161977,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.197901596,-0.2605094,0.00042045,0.008521124,9.630796169,"female","LimmaVoomCC","Oligo","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"313","RSRP1",1.5885979623066,0.667754057867727,3.83454255912893e-06,0.000668062525857129,11.1453065161977,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.346648579,-0.429373415,0.000592575,0.037747158,8.506495872,"female","LimmaVoomCC","Lamp5","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"314","RSRP1",1.5885979623066,0.667754057867727,3.83454255912893e-06,0.000668062525857129,11.1453065161977,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.588761672,-0.667902724,9.31243e-11,4.46638e-08,8.49280481,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"315","RSRP1",1.5885979623066,0.667754057867727,3.83454255912893e-06,0.000668062525857129,11.1453065161977,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.400237692,-0.485671747,0.000126281,0.020442359,8.592379314,"female","LimmaVoomCC","Sncg","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"316","RSRP1",1.5885979623066,0.667754057867727,3.83454255912893e-06,0.000668062525857129,11.1453065161977,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.21199921,-0.277388759,0.000344114,0.015778013,9.259768876,"female","LimmaVoomCC","OPC","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"317","RSRP1",1.5885979623066,0.667754057867727,3.83454255912893e-06,0.000668062525857129,11.1453065161977,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",1.445932973,0.532000677,1.9119e-05,0.000410349,9.190483834,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"318","RSRP1",1.5885979623066,0.667754057867727,3.83454255912893e-06,0.000668062525857129,11.1453065161977,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.408474994,-0.494133951,3.02188e-06,0.000864808,8.512312994,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"319","RSRP1",2.80327628210302,1.48711393886821,4.27777505433207e-09,4.68202479696645e-06,10.9606518931336,"females","LimmaVoomCC","L6","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.489953394,-0.575267203,5.36911e-08,1.668e-05,8.459025823,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"320","RSRP1",2.80327628210302,1.48711393886821,4.27777505433207e-09,4.68202479696645e-06,10.9606518931336,"females","LimmaVoomCC","L6","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.197901596,-0.2605094,0.00042045,0.008521124,9.630796169,"female","LimmaVoomCC","Oligo","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"321","RSRP1",2.80327628210302,1.48711393886821,4.27777505433207e-09,4.68202479696645e-06,10.9606518931336,"females","LimmaVoomCC","L6","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.346648579,-0.429373415,0.000592575,0.037747158,8.506495872,"female","LimmaVoomCC","Lamp5","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"322","RSRP1",2.80327628210302,1.48711393886821,4.27777505433207e-09,4.68202479696645e-06,10.9606518931336,"females","LimmaVoomCC","L6","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.588761672,-0.667902724,9.31243e-11,4.46638e-08,8.49280481,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"323","RSRP1",2.80327628210302,1.48711393886821,4.27777505433207e-09,4.68202479696645e-06,10.9606518931336,"females","LimmaVoomCC","L6","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.400237692,-0.485671747,0.000126281,0.020442359,8.592379314,"female","LimmaVoomCC","Sncg","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"324","RSRP1",2.80327628210302,1.48711393886821,4.27777505433207e-09,4.68202479696645e-06,10.9606518931336,"females","LimmaVoomCC","L6","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.21199921,-0.277388759,0.000344114,0.015778013,9.259768876,"female","LimmaVoomCC","OPC","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"325","RSRP1",2.80327628210302,1.48711393886821,4.27777505433207e-09,4.68202479696645e-06,10.9606518931336,"females","LimmaVoomCC","L6","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",1.445932973,0.532000677,1.9119e-05,0.000410349,9.190483834,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"326","RSRP1",2.80327628210302,1.48711393886821,4.27777505433207e-09,4.68202479696645e-06,10.9606518931336,"females","LimmaVoomCC","L6","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.408474994,-0.494133951,3.02188e-06,0.000864808,8.512312994,"female","LimmaVoomCC","Sst","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"327","RTN3",1.46998155723002,0.555798054748922,0.000377206802467738,0.0142520546089015,9.44085753729473,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.247158801,-0.318645175,0.001781098,0.02912252,10.74679176,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"328","RUFY3",1.49421849920169,0.579391128492452,8.61635216320776e-05,0.00491288734251264,9.21269932860904,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.255575761,-0.328349083,0.010126098,0.045934327,8.777252806,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"329","SACS",1.36607922162489,0.4500411507812,0.00285430172910144,0.044980352876694,8.94058480005527,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.333812406,-0.415555773,0.001147411,0.009229879,8.610922661,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"330","SAMD8",-1.53056864439317,-0.614067749670401,0.00675118028824899,0.0386484086483596,7.9012174417561,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.20781805,-0.272403138,0.005405067,0.028878281,8.096658515,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"331","SCN1A",1.60548957985647,0.683013301539434,1.4856214402992e-05,0.00153723153167087,9.95256717700126,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.354945256,-0.438234564,0.000652688,0.041514078,9.023347137,"female","LimmaVoomCC","Sncg","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"332","SCN1A",1.60548957985647,0.683013301539434,1.4856214402992e-05,0.00153723153167087,9.95256717700126,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.313003768,-0.392871057,0.000879987,0.0178293,8.904748137,"female","LimmaVoomCC","Vip","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"333","SCN8A",1.47198817095492,0.557766077798975,0.000322947554007801,0.0125032534489934,9.25789635304099,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.281567759,-0.357909759,0.00057491,0.011910292,8.65329329,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"334","SCRN1",-1.55750889643058,-0.63924040389109,0.00420949016349118,0.0326454247358917,7.8801110414877,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.25723892,-0.33025884,0.000935514,0.008048735,8.162738645,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"335","SEPT4",1.72329312280831,0.785168117032682,1.28615747087934e-05,0.00404067805434591,8.57938887077575,"females","LimmaVoomCC","L6","M_MUT_and_WT_F_P60_CORT","P60","CORT","Glutamatergic",-1.208819198,-0.273598478,0.001770024,0.022916685,9.961638411,"female","LimmaVoomCC","Oligo","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Non-neuronal"
"336","SEPT4",1.72329312280831,0.785168117032682,1.28615747087934e-05,0.00404067805434591,8.57938887077575,"females","LimmaVoomCC","L6","M_MUT_and_WT_F_P60_CORT","P60","CORT","Glutamatergic",-1.295444706,-0.373447437,9.83052e-05,0.003049428,7.910656325,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"337","SERGEF",-1.85614766072459,-0.892311484668823,8.23974935112659e-05,0.0253700058059678,7.90030373092526,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.161470019,-0.215951915,0.003578528,0.045996932,7.084570397,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"338","SF3B1",1.35740634492445,0.440852661842424,0.00289313402160474,0.0450957038155118,9.54616373455381,"females","LimmaVoomCC","Pvalb","M_MUT_and_WT_F_P30_CORT","P30","CORT","GABAergic",-1.259127297,-0.332424146,0.001040016,0.017791152,8.584125621,"female","LimmaVoomCC","Pvalb","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","GABAergic"
"339","SHOC2",-1.61328648939785,-0.690002656802745,0.000967720208547585,0.0261073923592451,7.7460875795687,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.276581195,-0.352285301,0.000312986,0.003562349,7.932756115,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
"340","SKIL",-1.523089109177,-0.607000349971646,0.0044844881367098,0.0336128029409667,7.7524639080608,"females","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_F_P30_CORT","P30","CORT","Glutamatergic",-1.205596934,-0.269747653,0.005954095,0.031172151,8.175460263,"female","LimmaVoomCC","L2_3_IT","M_MUT_and_WT_H_PM_CORT","Postmortem","CORT","Glutamatergic"
