"","logFC","logCPM","LR","PValue","FDR","Sex","Time_point","Cell_type","SYMBOL"
"28",-1.02290659177248,11.1160669499325,21.9233752216244,2.83756415673855e-06,0.00199298345380073,"Male","P120","Astro","Snhg20"
"29",-0.919271479871861,11.3328876694293,20.5264605114686,5.8812591662173e-06,0.00388169509249493,"Male","P120","Astro","Srek1"
"30",-0.806434139067381,11.5583820074905,20.5134305448255,5.92143052856951e-06,0.00388169509249493,"Male","P120","Astro","R3hdm1"
"31",-0.810602814109227,11.5144772581356,19.4546187673098,1.03018417194248e-05,0.00653535545981314,"Male","P120","Astro","Actb"
"32",-0.911913602406451,11.0919587797814,19.1148722973199,1.23082031878036e-05,0.00756416012160453,"Male","P120","Astro","Utp11"
"33",-0.827263316986217,11.4067400307211,18.2616083400005,1.92548931837814e-05,0.0114747493743104,"Male","P120","Astro","Actg1"
"34",-0.91808699039669,11.1092720773531,17.8586408355751,2.37936394791627e-05,0.013762520999918,"Male","P120","Astro","AC124490.1"
"35",-0.786521179504251,11.0688995812064,17.758132531101,2.50842908693053e-05,0.0140945046924502,"Male","P120","Astro","Tcea1"
"36",-0.927935405949167,11.1275885984938,17.5714647813279,2.76709530041537e-05,0.0151160267161024,"Male","P120","Astro","Mrpl4"
"37",-0.850354958878461,11.316979286354,17.2712093474024,3.2405991644696e-05,0.0172242224779619,"Male","P120","Astro","Meis2"
"38",-0.879749519365893,11.099821948997,17.0942335160033,3.55701420036067e-05,0.0183277867422699,"Male","P120","Astro","Gm9925"
"39",0.546984939856241,11.0418756618104,17.0130578441086,3.71236333762276e-05,0.0183277867422699,"Male","P120","Astro","Gm32834"
"40",-0.874377224939064,11.0951433250217,17.0051729044856,3.72781180560763e-05,0.0183277867422699,"Male","P120","Astro","Mllt3"
"41",-0.868388091948936,11.0940586805087,16.9050967140229,3.9295929531282e-05,0.0188486280527364,"Male","P120","Astro","Dnajb14"
"42",0.814703824365466,11.0790515952489,16.5475582216919,4.74450395727466e-05,0.0217157784931718,"Male","P120","Astro","Gpr17"
"43",0.857045667644841,11.1100036849594,16.5460867134707,4.74818710061215e-05,0.0217157784931718,"Male","P120","Astro","Bcas1"
"44",-0.80190451263445,11.0768563458418,16.3721912077185,5.20432187502086e-05,0.023260953180491,"Male","P120","Astro","Kcnk1"
"45",0.853256634163457,11.1353323608725,16.2499561107261,5.5510880371786e-05,0.0238452431208721,"Male","P120","Astro","Cnp"
"46",-0.890895280178932,11.1702993485431,16.1861965057699,5.74109361846875e-05,0.0238452431208721,"Male","P120","Astro","Kcnh7"
"47",-0.884652570069233,11.1762005095509,16.1861190945081,5.74132823727426e-05,0.0238452431208721,"Male","P120","Astro","Ddx50"
"48",-0.619438592428128,11.0531672912759,16.1098856035553,5.97712191912925e-05,0.0238452431208721,"Male","P120","Astro","Pcsk1n"
"49",-0.618237023315739,11.052912587692,16.0979996953551,6.01475331612587e-05,0.0238452431208721,"Male","P120","Astro","Psmd6"
"50",-0.616611763908826,11.0523723320156,16.0830087319834,6.06255545633888e-05,0.0238452431208721,"Male","P120","Astro","Smdt1"
"51",-0.662626465201818,11.7212570917492,15.8769378401424,6.75974356416296e-05,0.0260661013593782,"Male","P120","Astro","Ttc3"
"52",-0.879040002689446,11.1260913759062,15.7152862169423,7.3626743846141e-05,0.0278450681630425,"Male","P120","Astro","Dner"
"53",0.620833905879531,11.8154081180856,15.5785418396754,7.91477397194267e-05,0.0293682914966462,"Male","P120","Astro","Ptgds"
"54",-0.852284910489289,11.2025311765936,15.4128217396063,8.64000634221425e-05,0.0314656230974047,"Male","P120","Astro","Nptxr"
"55",-0.836410238410486,11.0995425941187,15.2133688962375,9.60212394927453e-05,0.0333390464871819,"Male","P120","Astro","Erp29"
"56",-0.591338125379134,11.0519790715738,15.1973697980352,9.68382062907863e-05,0.0333390464871819,"Male","P120","Astro","Fbxo22"
"57",-0.590739633992904,11.0519044047196,15.1914208627564,9.7143759435883e-05,0.0333390464871819,"Male","P120","Astro","Ccdc107"
"58",-0.851406792626182,11.2004993856283,15.1685934696057,9.83252667678505e-05,0.0333390464871819,"Male","P120","Astro","Mirg"
"59",-0.837379257657419,11.2287684128581,15.1100602748664,0.000101421357654542,0.0335394960956775,"Male","P120","Astro","Zfp638"
"60",-0.798661934872084,11.2959961798537,15.0932717324629,0.000102327355117495,0.0335394960956775,"Male","P120","Astro","Gnas"
"61",-0.849403343646726,11.1222095807821,14.8926964795913,0.000113802731211773,0.0366892542952579,"Male","P120","Astro","Cmip"
"62",-0.743813777526547,11.0732500564023,14.6902792311636,0.000126698101459511,0.0398905659253622,"Male","P120","Astro","Timm23"
"63",0.802836299252551,11.1053459242008,14.674112875918,0.000127789365061417,0.0398905659253622,"Male","P120","Astro","Ifi27"
"64",0.764288591936566,11.0835616746303,14.3780711246853,0.000149533615871814,0.0449626686389605,"Male","P120","Astro","1700047M11Rik"
"65",-0.7820371661499,11.2841868727819,14.3670710349273,0.000150409759966931,0.0449626686389605,"Male","P120","Astro","Auts2"
"66",-0.64651907469581,11.6740258574984,14.3436798969959,0.000152290058549026,0.0449626686389605,"Male","P120","Astro","Pnisr"
"67",-0.837417820027138,11.1379183957805,14.3253977460249,0.000153776136819302,0.0449626686389605,"Male","P120","Astro","Tmem245"
"68",-0.562884456713636,11.0510658432974,14.281962571325,0.000157365628198816,0.0449626686389605,"Male","P120","Astro","Tsg101"
"69",-0.830388725922139,11.1963377264709,14.2773023531822,0.000157755727452877,0.0449626686389605,"Male","P120","Astro","Nap1l5"
"70",-0.758018481061751,11.3188992827646,14.1057620743445,0.000172813589799537,0.0485507436713957,"Male","P120","Astro","Gprasp2"
"71",-3.76603175465542,11.1608993141801,53.604415757721,2.45207645517303e-13,4.82225355674328e-09,"Male","P120","Endo","Cst3"
"72",-3.02361123925263,11.2530563063778,42.5153095776582,7.01311350134539e-11,6.89599450587293e-07,"Male","P120","Endo","Mbp"
"73",-2.95397987337825,10.980283951174,33.7383322095842,6.30460490516812e-09,4.13287866883454e-05,"Male","P120","Endo","Apoe"
"74",-2.43997558921399,11.1373265742258,28.9215260495818,7.53706369186517e-08,0.000370559736410551,"Male","P120","Endo","Slc1a2"
"75",-2.61064204915379,10.682900990089,25.050646044191,5.58440417191481e-07,0.00219645784889753,"Male","P120","Endo","mt-Co1"
"76",-2.50931649506668,10.6626020768091,23.3080779251063,1.3801912461772e-06,0.00452380684122012,"Male","P120","Endo","Cldn11"
"77",-1.91467996389654,11.3127880852181,21.3874184987782,3.75225417664271e-06,0.0105416900911222,"Male","P120","Endo","Plp1"
"78",2.01032330016885,10.6716268341871,18.641289824612,1.57766387870082e-05,0.0347667767508484,"Male","P120","Endo","Synpr"
"79",-2.25769429352494,10.6913944574049,18.6251507033417,1.59107592168024e-05,0.0347667767508484,"Male","P120","Endo","9630013A20Rik"
"80",-1.50962954992127,10.7659013065338,756.452121481663,1.58666781398112e-166,3.12034092297527e-162,"Male","P120","L2_3_IT","Calm1"
"81",-1.73738392869438,10.1549272265329,505.828715885449,5.12594444577727e-112,5.04034117353279e-108,"Male","P120","L2_3_IT","Oaz1"
"82",-0.918425196119215,11.7616118719874,474.125674836998,4.05508497664388e-105,2.65824337168929e-101,"Male","P120","L2_3_IT","Syt1"
"83",-1.26113669177839,10.4889048123323,430.449465605071,1.2973645023888e-95,6.37849257599453e-92,"Male","P120","L2_3_IT","Actg1"
"84",-1.14097250973797,10.6867927510163,425.434045941735,1.60206362882099e-94,6.30123666487871e-91,"Male","P120","L2_3_IT","Atp6v0c"
"85",-0.991367090940325,11.0836498520889,422.541439440075,6.82772218719426e-94,2.23789974222271e-90,"Male","P120","L2_3_IT","Map1b"
"86",-1.68035427245736,10.0638736788441,418.80125572379,4.45008197017032e-93,1.25021874321956e-89,"Male","P120","L2_3_IT","Atp5g3"
"87",-1.38606857988322,10.2551370468388,389.153674818835,1.26509687569412e-86,3.10992439467506e-83,"Male","P120","L2_3_IT","Pea15a"
"88",-1.25143309219831,10.3932910536718,381.611847261518,5.54675134921083e-85,1.21202680037311e-81,"Male","P120","L2_3_IT","Hnrnpa2b1"
"89",-1.45517952758281,10.1678221730434,374.007924502711,2.50932683109862e-83,4.93484214603855e-80,"Male","P120","L2_3_IT","Rpl8"
"90",-1.21601513419908,10.3474504813621,344.781041417879,5.80317781592369e-77,1.03750268116323e-73,"Male","P120","L2_3_IT","Plk2"
"91",-1.48493626942192,10.067271885197,333.669392735511,1.52616641799185e-74,2.50113239801897e-71,"Male","P120","L2_3_IT","Cst3"
"92",-1.21610920769117,10.2923751158235,320.875344295087,9.33755350049773e-72,1.41255636262145e-68,"Male","P120","L2_3_IT","Pdlim7"
"93",-1.34927036869964,10.1250214906777,306.610334717072,1.19578572744972e-68,1.5945105178769e-65,"Male","P120","L2_3_IT","Ctxn1"
"94",-1.39758034587839,10.0840159223771,306.576599509682,1.2161933167982e-68,1.5945105178769e-65,"Male","P120","L2_3_IT","Pgrmc1"
"95",-0.978792603427965,10.6237175754825,302.437314042075,9.69995611258266e-68,1.19224585568782e-64,"Male","P120","L2_3_IT","Lrp1b"
"96",-1.29179721494047,10.1273235463742,283.113383309822,1.57452340238253e-63,1.82144571948557e-60,"Male","P120","L2_3_IT","Ly6h"
"97",-1.40402192556101,9.97039073503831,273.684118495612,1.78645234010484e-61,1.95179842891677e-58,"Male","P120","L2_3_IT","AC124490.1"
"98",-0.809841865967435,10.9577344766931,266.707252627962,5.92332048032304e-60,6.13094845084383e-57,"Male","P120","L2_3_IT","AC149090.1"
"99",-1.23531902978287,10.1312338056104,262.489639093093,4.91862848180736e-59,4.83648738616117e-56,"Male","P120","L2_3_IT","Tmeff2"
"100",-0.9336554643925,10.5576557325756,261.51302278622,8.03002533042295e-59,7.5199275308618e-56,"Male","P120","L2_3_IT","Actb"
"101",-0.886734776521269,10.6705543064727,261.002578935884,1.03747935337443e-58,9.27412225611891e-56,"Male","P120","L2_3_IT","Snrnp70"
"102",-1.35689949130331,10.0004891295772,260.045930696246,1.67688913055748e-58,1.43381311484971e-55,"Male","P120","L2_3_IT","Chd3os"
"103",-1.14592402868552,10.2143786216866,258.72737735596,3.25027461449163e-58,2.66332919035802e-55,"Male","P120","L2_3_IT","Sncb"
"104",-1.29095373047786,10.0496383982698,250.829203632356,1.71264355647746e-56,1.34723392726743e-53,"Male","P120","L2_3_IT","Col6a1"
"105",-1.18590670334905,10.1412078654035,247.000100539993,1.17073964090916e-55,8.85529453004596e-53,"Male","P120","L2_3_IT","Slc25a4"
"106",-1.29132575981741,10.0155554130538,240.168261843266,3.61423997978813e-54,2.63250531268568e-51,"Male","P120","L2_3_IT","Mtif2"
"107",-1.25356922715461,10.0096711585481,224.740172255247,8.36527033123801e-51,5.87540736907596e-48,"Male","P120","L2_3_IT","Rpl27a"
"108",-1.24634853706876,9.99574307726647,219.536019005457,1.14180029745085e-49,7.74298091367876e-47,"Male","P120","L2_3_IT","Snhg20"
"109",-0.998242946249602,10.2845475083067,219.170661891701,1.37178136455911e-49,8.99248410513982e-47,"Male","P120","L2_3_IT","Ube2b"
"110",-0.946332390078706,10.3315417918575,210.198437224069,1.24329023715656e-47,7.88727283997447e-45,"Male","P120","L2_3_IT","Camk2d"
"111",-0.99514542908412,10.2584968373583,210.046297954444,1.34203829806476e-47,8.24766411554423e-45,"Male","P120","L2_3_IT","Hap1"
"112",-1.15576236143857,10.0551931356243,205.918563255864,1.06748158823955e-46,6.36154330736937e-44,"Male","P120","L2_3_IT","Dgkg"
"113",-0.894096962906615,10.3903590055112,202.719573386986,5.3257359393437e-46,3.08046832303333e-43,"Male","P120","L2_3_IT","Uchl1"
"114",-1.20437738088624,9.968968451458,201.952394646485,7.83043286068112e-46,4.39980836109014e-43,"Male","P120","L2_3_IT","Mecr"
"115",-0.927728985529407,10.3122173718119,198.258805797129,5.00965202884246e-45,2.736661577756e-42,"Male","P120","L2_3_IT","Grm7"
"116",-1.1735760570705,10.0085322471425,198.076087785726,5.49139291941581e-45,2.91874954468193e-42,"Male","P120","L2_3_IT","Grcc10"
"117",-0.900294800403259,10.3474877221994,195.775928820796,1.74448380097971e-44,9.02816274475444e-42,"Male","P120","L2_3_IT","Chgb"
"118",-0.783632631793857,10.604560150425,194.497368868544,3.31673875869823e-44,1.67248678021947e-41,"Male","P120","L2_3_IT","Ckb"
"119",-1.18104910540602,9.95622476244535,194.236598488348,3.78116164874679e-44,1.85900812460636e-41,"Male","P120","L2_3_IT","Ptma"
"120",-1.15139466515587,9.97462046986079,185.310519322883,3.35744755197575e-42,1.61042837944281e-39,"Male","P120","L2_3_IT","Ndufs3"
"121",-0.961300259414748,10.2028224222451,182.371701838163,1.47095666608733e-41,6.8875794750651e-39,"Male","P120","L2_3_IT","1700020I14Rik"
"122",-1.11988045430697,10.0069832619632,180.300604686359,4.16664418706387e-41,1.90560987401856e-38,"Male","P120","L2_3_IT","Tmem59"
"123",-1.09339704482275,10.0260626074461,177.44417870433,1.75178747271834e-40,7.8296937360179e-38,"Male","P120","L2_3_IT","Mdh2"
"124",-0.860731923394051,10.3307399641757,175.911728127643,3.78539818575742e-40,1.65430312713568e-37,"Male","P120","L2_3_IT","Prkcg"
"125",-1.08526611852437,9.94616505306468,164.932234694493,9.46483790944351e-38,4.04642396363296e-35,"Male","P120","L2_3_IT","Ccng1"
"126",-0.675387041559419,10.7504724674077,163.386522783653,2.0595897869593e-37,8.61784952134929e-35,"Male","P120","L2_3_IT","Rbm39"
"127",-1.03490056375362,10.0282513251541,160.253188488832,9.9616199073194e-37,4.08135868952799e-34,"Male","P120","L2_3_IT","Syngr3"
"128",-0.722264688468847,10.561476581532,159.968170208186,1.14974827551652e-36,4.61447950740978e-34,"Male","P120","L2_3_IT","Olfm1"
"129",-1.01744819244143,10.0520803972615,159.852272539053,1.21877937899538e-36,4.79370305346463e-34,"Male","P120","L2_3_IT","Lmo3"
"130",-1.04346436212199,9.9302301684072,155.618608811469,1.02567664122996e-35,3.9550895738095e-33,"Male","P120","L2_3_IT","Timm23"
"131",-1.05177849930361,9.97345771715722,154.79240901081,1.55438633482242e-35,5.87856955011881e-33,"Male","P120","L2_3_IT","Ndufb5"
"132",-0.896524100300692,10.1791599785277,154.278080499935,2.01352783818384e-35,7.47132801240064e-33,"Male","P120","L2_3_IT","Ddx50"
"133",-0.917909672729782,10.1445755720859,152.416895330837,5.13701833747969e-35,1.87082597453473e-32,"Male","P120","L2_3_IT","Mblac2"
"134",-1.03229038581256,9.99476971198782,152.038624124583,6.21418799765265e-35,2.22196765748795e-32,"Male","P120","L2_3_IT","Ptchd4"
"135",-1.04028051863101,9.94236416065541,151.833893800613,6.88858279550756e-35,2.41912266529378e-32,"Male","P120","L2_3_IT","Mettl26"
"136",-0.815374648426585,10.2999483665992,151.767540627896,7.12249243127114e-35,2.45738484479611e-32,"Male","P120","L2_3_IT","Gprasp2"
"137",0.826573192449513,10.255473564369,151.592833588833,7.77707104854574e-35,2.63696343518449e-32,"Male","P120","L2_3_IT","Osbpl1a"
"138",-1.03793006237301,9.97710437551566,151.312029482184,8.95755248826956e-35,2.98574961414083e-32,"Male","P120","L2_3_IT","Hint1"
"139",-1.00323333655864,10.0270913366881,150.322055262736,1.47423461170522e-34,4.83204964563248e-32,"Male","P120","L2_3_IT","Trim35"
"140",-1.02977147162695,9.97935333948822,148.970689570944,2.91036527611045e-34,9.38282680655542e-32,"Male","P120","L2_3_IT","Ndufs7"
"141",-1.02610264170518,9.96069512866145,146.753909333372,8.88235587297689e-34,2.81742597738651e-31,"Male","P120","L2_3_IT","Erp29"
"142",-0.941283883731079,10.0871849996922,145.974128351818,1.31521592277574e-33,4.10556132338217e-31,"Male","P120","L2_3_IT","Arnt"
"143",-0.880559558641404,10.1650467144214,145.941317223815,1.33711903489208e-33,4.10871608440432e-31,"Male","P120","L2_3_IT","Tmem59l"
"144",-0.639713653538929,10.7333783168361,145.05836203382,2.08545863605943e-33,6.30963531334533e-31,"Male","P120","L2_3_IT","2900055J20Rik"
"145",-1.01764753918699,9.96129288265247,144.52558695657,2.72697124279943e-33,8.12554794862024e-31,"Male","P120","L2_3_IT","Gnptg"
"146",-1.01367637435433,9.96429030669253,143.310548952901,5.02726020821818e-33,1.47561342171371e-30,"Male","P120","L2_3_IT","Ndufb9"
"147",-0.727709747279084,10.4352844515109,142.858603371761,6.31170528701602e-33,1.82538229668319e-30,"Male","P120","L2_3_IT","Srek1"
"148",-0.926780573806127,10.091113747096,142.665465712432,6.95626013397881e-33,1.98263495354822e-30,"Male","P120","L2_3_IT","Klhl7"
"149",-0.69973480811804,10.4959214890591,141.793827714973,1.07885301434859e-32,3.03096048288276e-30,"Male","P120","L2_3_IT","Cx3cl1"
"150",-0.812135212633513,10.2523061531005,141.716077916751,1.12192263603531e-32,3.10756768454512e-30,"Male","P120","L2_3_IT","Kirrel3"
"151",-1.00313495726514,9.95556979196625,140.306594308744,2.28123045133577e-32,6.23092750777351e-30,"Male","P120","L2_3_IT","Rprm"
"152",-0.887868305621493,10.1242311425116,138.835822858328,4.78409418059843e-32,1.28882186514587e-29,"Male","P120","L2_3_IT","Kif3a"
"153",-0.740187151769529,10.3737737171068,137.556516298601,9.11128650214688e-32,2.41068452998426e-29,"Male","P120","L2_3_IT","Cntn5"
"154",-0.990366957091039,9.94049272099657,137.538656953619,9.19360010926571e-32,2.41068452998426e-29,"Male","P120","L2_3_IT","Dnajc24"
"155",-0.940697515286419,10.0497604529178,137.511726537115,9.31913064630547e-32,2.41144767487162e-29,"Male","P120","L2_3_IT","Ntng1"
"156",-0.976800025214282,9.99116400652107,136.04395419347,1.95162093315371e-31,4.98449055472739e-29,"Male","P120","L2_3_IT","Ccdc30"
"157",-0.951403205162818,9.99212790073541,129.516875316733,5.22701743936262e-30,1.31787852516033e-27,"Male","P120","L2_3_IT","Vdac2"
"158",-0.916357086569281,9.90809494128677,129.03322201552,6.66926890659696e-30,1.66022585211564e-27,"Male","P120","L2_3_IT","Gm46218"
"159",-0.854447693401736,10.1247362476301,128.868529414022,7.24626085218158e-30,1.78131207398754e-27,"Male","P120","L2_3_IT","Usp11"
"160",-0.668710452652399,10.4893061677097,128.555479372419,8.48422450352684e-30,2.05988591464641e-27,"Male","P120","L2_3_IT","Trim9"
"161",0.941623767416524,9.9774215405411,128.28177117836,9.73874537231912e-30,2.33563617673205e-27,"Male","P120","L2_3_IT","Cd34"
"162",-0.704405130295813,10.3876196765905,127.51282289227,1.43470923193004e-29,3.39939659700436e-27,"Male","P120","L2_3_IT","Auts2"
"163",-0.95515518177114,9.96025577732835,127.097984187704,1.76824267744949e-29,4.13979291603829e-27,"Male","P120","L2_3_IT","Lhfpl3"
"164",-0.948782082165638,9.97824549737575,126.77322783431,2.08261477077394e-29,4.81843553906356e-27,"Male","P120","L2_3_IT","Blcap"
"165",-0.779097710601407,10.2240582985847,125.14954775598,4.72001031417204e-29,1.07934561440125e-26,"Male","P120","L2_3_IT","Nnat"
"166",-0.895892246528697,10.0406646190295,123.159962312073,1.28647656515393e-28,2.90802852072612e-26,"Male","P120","L2_3_IT","Dpyd"
"167",-0.936863598124683,9.96149848694228,122.557708463749,1.74271928064835e-28,3.89458151968528e-26,"Male","P120","L2_3_IT","Trmt112"
"168",-0.929568385343793,9.94759471078514,120.618814103627,4.63085341744041e-28,1.02326250907172e-25,"Male","P120","L2_3_IT","Nkain3"
"169",-0.848944516072825,9.89572107347217,120.430046757519,5.09314475250103e-28,1.11290871891873e-25,"Male","P120","L2_3_IT","Dnajc30"
"170",-0.686946752172247,10.3791418766466,120.197671809991,5.72609170772384e-28,1.23746504971535e-25,"Male","P120","L2_3_IT","Matk"
"171",-0.757319111438467,10.2303747214827,120.170325485564,5.80557309342579e-28,1.24100435277513e-25,"Male","P120","L2_3_IT","Rab3c"
"172",-0.631858951940774,10.5333892628268,120.05894815475,6.14085026572864e-28,1.29855872393354e-25,"Male","P120","L2_3_IT","Prrc2c"
"173",-0.514543512082006,11.1192219882919,119.979901109949,6.39048887718075e-28,1.33697185381528e-25,"Male","P120","L2_3_IT","Ttc3"
"174",-0.848266953120017,10.0824291793924,118.882504429891,1.11120433426362e-27,2.30030994080297e-25,"Male","P120","L2_3_IT","Dync1i1"
"175",-0.868754281033843,10.0523441931483,118.706062911081,1.21457691764522e-27,2.48811142316781e-25,"Male","P120","L2_3_IT","Cd81"
"176",-0.659840179968449,10.4321782077041,117.865376364818,1.85564996721363e-27,3.76218683043539e-25,"Male","P120","L2_3_IT","Stmn3"
"177",-0.805655604332844,10.1368433256945,117.773468992787,1.94365920770766e-27,3.90040836518151e-25,"Male","P120","L2_3_IT","Trps1"
"178",-0.835345600441891,10.0952343797961,117.580503801686,2.14226032479894e-27,4.25552439873697e-25,"Male","P120","L2_3_IT","Syt5"
"179",-0.721725446827682,10.2815444243412,117.08115520976,2.75558271306069e-27,5.34938742446437e-25,"Male","P120","L2_3_IT","Rfx3"
"180",-0.591250212601845,10.6537552536305,117.075711844827,2.76315592980537e-27,5.34938742446437e-25,"Male","P120","L2_3_IT","Ddx5"
"181",-0.845028164048965,10.0796677602876,117.067570171162,2.77452210564103e-27,5.34938742446437e-25,"Male","P120","L2_3_IT","Cpne7"
"182",-0.887915009008198,9.91820122410382,115.251674993014,6.9317583346965e-27,1.32349475155477e-24,"Male","P120","L2_3_IT","Sf3b5"
"183",-0.833752558404238,10.0817522403218,115.042200448025,7.70404275939343e-27,1.45680485486761e-24,"Male","P120","L2_3_IT","Rrp1"
"184",-0.89289037653346,9.99414267141303,114.68915467151,9.20529837283073e-27,1.72410855047704e-24,"Male","P120","L2_3_IT","Bex2"
"185",-0.727072172747841,10.2521965991763,113.805865614912,1.43711765070848e-26,2.66625997347481e-24,"Male","P120","L2_3_IT","Rps16"
"186",-0.856679076156581,10.0392439573397,112.589603487972,2.65395744027009e-26,4.85283007430033e-24,"Male","P120","L2_3_IT","Pcdh17"
"187",-0.875556956169825,10.0086254967394,112.581345521161,2.66503431315181e-26,4.85283007430033e-24,"Male","P120","L2_3_IT","Mif"
"188",-0.77328212351176,10.1587325416561,112.328220844263,3.02794915152922e-26,5.46308697375905e-24,"Male","P120","L2_3_IT","Rogdi"
"189",-0.75043858337956,10.1986226026988,111.856518145755,3.84127754735806e-26,6.86750584057669e-24,"Male","P120","L2_3_IT","Zbtb20"
"190",-0.814501921318802,10.0945056191221,111.730755975889,4.09283926224349e-26,7.25133125507031e-24,"Male","P120","L2_3_IT","Cbarp"
"191",-0.887996678117036,9.9400455649503,110.77432738443,6.63048324727208e-26,1.16424181732904e-23,"Male","P120","L2_3_IT","Pfdn2"
"192",-0.856628821798798,10.0238581525438,110.370372802674,8.12909821730798e-26,1.4147508455007e-23,"Male","P120","L2_3_IT","Tax1bp1"
"193",-0.857430917989179,10.017711669965,109.395465473686,1.32933314030641e-25,2.29321627519876e-23,"Male","P120","L2_3_IT","Pebp1"
"194",-0.711208086672981,10.24954359439,109.014767868101,1.61081249986341e-25,2.75462944541859e-23,"Male","P120","L2_3_IT","Kmt2e"
"195",-0.831162085548169,9.90229278437393,108.643040782213,1.94309113033372e-25,3.29420949733991e-23,"Male","P120","L2_3_IT","Ndufa6"
"196",-0.808701160480976,10.0846801326657,108.512003725099,2.07589293383094e-25,3.4892743963008e-23,"Male","P120","L2_3_IT","St6galnac5"
"197",-0.879798130650393,9.95968596105692,108.223794245465,2.40080098132181e-25,4.00119933039616e-23,"Male","P120","L2_3_IT","4732440D04Rik"
"198",-0.875313825822558,9.95161065386629,107.067932630769,4.30168448462374e-25,7.10898546845466e-23,"Male","P120","L2_3_IT","Tm2d2"
"199",-0.7874418140917,10.1063084381819,106.905972657091,4.66799693462017e-25,7.65006897635335e-23,"Male","P120","L2_3_IT","Tiam1"
"200",-0.750800738876189,10.1548765303151,105.933386937225,7.62559553888689e-25,1.23937985014669e-22,"Male","P120","L2_3_IT","Nefl"
"201",0.669565037881623,10.2963385511417,105.880277975511,7.83273003192077e-25,1.26261040006356e-22,"Male","P120","L2_3_IT","Fam212b"
"202",-0.575043338718274,10.5944617915709,105.400300139414,9.97947700936602e-25,1.5955804460666e-22,"Male","P120","L2_3_IT","Rtn1"
"203",-0.57489826377456,10.5722447033352,103.377881318018,2.76949483783321e-24,4.39232947426031e-22,"Male","P120","L2_3_IT","Atp1b1"
"204",-0.810445800207438,10.0491881313949,103.080251985654,3.21843279708609e-24,5.06349595099961e-22,"Male","P120","L2_3_IT","Atxn10"
"205",-0.76333378800257,9.88922522101894,102.997256115541,3.35612738510513e-24,5.23822231392678e-22,"Male","P120","L2_3_IT","2810001G20Rik"
"206",-0.757341320644918,10.129276214761,102.830061662663,3.65166127059469e-24,5.65461185413505e-22,"Male","P120","L2_3_IT","Dusp11"
"207",-0.853058136173155,9.93389287956111,102.737346008208,3.82662295654772e-24,5.8792474268334e-22,"Male","P120","L2_3_IT","Selenof"
"208",-0.848207184074891,9.92711586992677,102.565356399388,4.1736862639759e-24,6.36276853235272e-22,"Male","P120","L2_3_IT","Ptpro"
"209",-0.82283487764829,9.90845151890147,102.457708916934,4.40675528756936e-24,6.66640380656454e-22,"Male","P120","L2_3_IT","Bloc1s2"
"210",-0.854631609015213,9.93964829037175,102.259287606272,4.87100598851325e-24,7.31245830306119e-22,"Male","P120","L2_3_IT","Stx18"
"211",-0.816829809084422,10.0338975783149,102.045989294963,5.42476267345238e-24,8.08207444970564e-22,"Male","P120","L2_3_IT","Rgl1"
"212",-0.687284874963684,10.2451626936143,101.662821994086,6.58242697411369e-24,9.73308337390374e-22,"Male","P120","L2_3_IT","Ankrd12"
"213",-0.662079046653008,10.2964072606104,101.407989575519,7.48612300221351e-24,1.09867235045919e-21,"Male","P120","L2_3_IT","Hspa5"
"214",-0.845894106823717,9.93136724398931,101.363056171791,7.65787989042289e-24,1.11555456240783e-21,"Male","P120","L2_3_IT","1500011B03Rik"
"215",-0.701474468633291,10.2160501071671,101.277196999975,7.9971120169289e-24,1.15640591856562e-21,"Male","P120","L2_3_IT","Rreb1"
"216",-0.765530654516121,10.1060875210088,101.224555830609,8.21248961444805e-24,1.17888190334113e-21,"Male","P120","L2_3_IT","Specc1"
"217",-0.842578837188964,9.92661430831501,101.104278937157,8.72661732795669e-24,1.24360620559128e-21,"Male","P120","L2_3_IT","Ngrn"
"218",-0.840432133825552,9.92566422828844,101.033972944863,9.04192469629133e-24,1.27926971998033e-21,"Male","P120","L2_3_IT","Nr2f2"
"219",-0.574376113490802,10.5474711193124,100.977732976866,9.30233260287739e-24,1.30671194977276e-21,"Male","P120","L2_3_IT","Add2"
"220",-0.606658812697948,10.4257073175295,99.2911155227957,2.17983764062727e-23,3.04033241422524e-21,"Male","P120","L2_3_IT","Slc22a17"
"221",-0.838532638359031,9.95880818029246,98.6192273800127,3.0603338388569e-23,4.23834685034929e-21,"Male","P120","L2_3_IT","Penk"
"222",-0.811567360354997,10.0147736021538,97.9078329903066,4.38316410442846e-23,6.02792344599231e-21,"Male","P120","L2_3_IT","Mrpl4"
"223",0.795569392279339,10.0230760606167,97.6362884702153,5.02740893996692e-23,6.86590445926316e-21,"Male","P120","L2_3_IT","C730002L08Rik"
"224",-0.80584290405786,9.91058251068505,97.2186136173552,6.20803099948662e-23,8.41980259557957e-21,"Male","P120","L2_3_IT","Syt10"
"225",-0.648431638687374,10.294998965095,97.1965493459666,6.27759646850109e-23,8.4558364485988e-21,"Male","P120","L2_3_IT","Cltc"
"226",-0.794731325565254,10.034908400135,96.7867883790836,7.72095876630134e-23,1.03292772175566e-20,"Male","P120","L2_3_IT","Opa1"
"227",-0.725349320720807,10.1428347377966,96.5872915398963,8.53946464487275e-23,1.13471021423019e-20,"Male","P120","L2_3_IT","Rapgef6"
